Player,Year1,Year2,Year3,Year4,Year5,Year6,Retire,NextPercentile
Bo Matthews,0.2059925093632958,0.3426573426573426,0.459375,0.4339622641509434,0.4154302670623145,0.3705722070844686,0,0.3379501385041551
Malcolm Brown,0.0431372549019607,0.3193116634799235,0.4446601941747573,0.5224719101123596,0.4106813996316759,0.390990990990991,0,0.2733812949640288
Bennie Cunningham,0.171875,0.5220125786163522,0.7359050445103857,0.8337874659400545,0.8005540166204986,0.8419618528610354,0,0.8452722063037249
Kevin R Williams,0.2021563342318059,0.4557291666666667,0.774818401937046,0.8205741626794258,0.829683698296837,0.7836538461538461,0,0.785876993166287
Don Hasselbeck,0.2861635220125786,0.4183976261127596,0.5912806539509536,0.5844875346260388,0.7683923705722071,0.8051575931232091,0,0.8102981029810298
Victor Cruz,0.7420634920634921,0.9330783938814532,0.9861660079051384,0.9422310756972112,0.7392156862745098,0.6711281070745698,1,
Mewelde Moore,0.2810590631364562,0.6094069529652352,0.8222698072805139,0.7697095435684648,0.7257731958762886,0.6198347107438017,0,0.6950207468879668
Butch Johnson,0.271875,0.4622641509433962,0.5816023738872403,0.5722070844686649,0.628808864265928,0.8147138964577657,0,0.8796561604584527
B J Askew,0.1405295315682281,0.3803680981595092,0.5267665952890792,0.6369294605809128,0.5484536082474227,0.4855371900826446,1,
Rob Carpenter 2,0.2987421383647798,0.4510385756676557,0.6076294277929155,0.6343490304709142,0.6539509536784741,0.5644699140401146,0,0.5528455284552846
Lawrence Dawsey,0.6253229974160207,0.8418230563002681,0.876010781671159,0.8515625,0.8062953995157385,0.8349282296650717,0,0.5693430656934306
Leonard Fournette,0.3029126213592233,0.550561797752809,0.8029465930018416,0.7639639639639639,0.802158273381295,0.8305084745762712,1,
Isaac Bruce,0.3854166666666667,0.847457627118644,0.971291866028708,0.9829683698296836,0.935096153846154,0.9567198177676538,0,0.9766355140186916
Julian Edelman,0.3450413223140496,0.520746887966805,0.5813492063492064,0.5717017208413002,0.8280632411067194,0.9302788844621512,0,0.9529411764705882
Jared Allen,0.2219917012448132,0.2082474226804123,0.2045454545454545,0.0082987551867219,0.0059523809523809,0.0095602294455066,0,0.0316205533596837
Kenjon Barner,0.0553359683794466,0.0677290836653386,0.1215686274509803,0.2963671128107074,0.4019417475728155,0.3782771535580524,0,0.3388581952117864
Kenny Watson,0.3664459161147902,0.3615702479338843,0.5173116089613035,0.2208588957055214,0.5182012847965739,0.6244813278008299,0,0.6453608247422681
Peter Warrick,0.530373831775701,0.747072599531616,0.8962472406181016,0.9338842975206612,0.9022403258655805,0.8548057259713702,1,
Leroy Harris 2,0.0754716981132075,0.3976261127596439,0.5313351498637602,0.6426592797783933,0.332425068119891,0.1031518624641833,1,
James Jones 5,0.074792243767313,0.220708446866485,0.1805157593123209,0.1192411924119241,0.1662468513853904,0.3573333333333333,1,
Haven Moses,0.925,0.9210526315789472,0.9345794392523364,0.948936170212766,0.9250936329588016,0.9405594405594404,0,0.9375
Brandon Myers,0.0971074380165289,0.2406639004149377,0.4484126984126984,0.7571701720841301,0.8596837944664032,0.850597609561753,0,0.7254901960784313
Mike Thomas 2,0.1453154875717017,0.3766990291262136,0.3838951310861423,0.3572744014732965,0.263063063063063,0.4118705035971223,0,0.4783427495291902
Travis Benjamin,0.3193116634799235,0.567193675889328,0.7689243027888446,0.8431372549019608,0.8833652007648184,0.9106796116504854,0,0.8426966292134831
Eric Bieniemy,0.0884718498659517,0.105121293800539,0.296875,0.4794188861985472,0.6698564593301436,0.7153284671532847,0,0.6514423076923077
