Player,Year1,Year2,Year3,Retire,NextPercentile
Leon Johnson 2,0.1733333333333333,0.5,0.7515527950310559,0,0.6258064516129033
Tom Sullivan,0.0185185185185185,0.5702479338842975,0.8345323741007195,0,0.9642857142857144
Buford Jordan,0.1637426900584795,0.6181818181818182,0.5714285714285714,0,0.6623376623376623
Alex Green,0.0544217687074829,0.389937106918239,0.5357142857142857,1,
Ahman Green,0.1907894736842105,0.4347826086956521,0.8516129032258064,0,0.958904109589041
Adrian Peterson 2,0.152317880794702,0.3037974683544304,0.4610778443113772,0,0.525974025974026
Pete Banaszak,0.2073170731707317,0.6292134831460674,0.6759259259259259,0,0.7107438016528925
Jeremy Hill,0.4853801169590643,0.7318435754189944,0.956989247311828,0,0.7814207650273224
Jonathan Williams,0.032258064516129,0.0327868852459016,0.0372340425531914,0,0.3608247422680412
Don Nottingham,0.3820224719101123,0.6203703703703703,0.7272727272727273,0,0.7194244604316546
Walter Abercrombie,0.2909090909090909,0.6645569620253164,0.845679012345679,0,0.864516129032258
Herman Heard,0.2901234567901234,0.567741935483871,0.7543859649122807,0,0.8218181818181818
Aveion Cason,0.0547945205479452,0.423841059602649,0.6392405063291139,0,0.5748502994011976
K J Hamler,0.2930232558139535,0.2889908256880734,0.6372549019607843,1,
C J Moore,0.0511627906976744,0.5596330275229358,0.9264705882352942,1,
Rex Burkhead,0.1169590643274853,0.1899441340782122,0.4408602150537634,0,0.5792349726775956
Larry Poole,0.15,0.3986928104575163,0.6242038216560509,1,
Tatum Bell,0.3532934131736527,0.6818181818181818,0.8496732026143791,0,0.7549668874172185
Fitzgerald Toussaint,0.1052631578947368,0.1620111731843575,0.3333333333333333,0,0.3442622950819672
Josh Vaughan,0.0649350649350649,0.1768707482993197,0.1132075471698113,0,0.0535714285714285
Barry Redden,0.1151515151515151,0.4113924050632911,0.654320987654321,0,0.6903225806451613
Kenneth Darby,0.1589403973509933,0.3548387096774194,0.5796178343949044,0,0.551948051948052
