PLAYER,YEARS_REVEALED,INTS,INT YARDS,LONG,TOUCHDOWNS,SOLO TACKLES,TACKLE ASSISTS,SACKS,SACK LOSS YARDS CAUSED,FORCED FUMBLES,FUMBLE RECOVERIES,FUMBLE RECOVERY TDS,HOWGOOD RAW SCORE,PERCENTILE,ACTUAL_REMAINING_SEASONS,PREDICTED_REMAINING_SEASONS,RETIREMENT_DIFFERENCE,MEAN_PERCENTILE_DIFFERENCE
Curtis Jordan,6,0.3888888888888889,0.04646464646464644,0.09224318658280922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275967219363445,0.29645292183607963,5,2,-3,0.05591869398840779
Curtis Jordan,7,0.16666666666666666,0.02323232323232322,0.04612159329140461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2360205831903945,0.16203486730166797,4,3,-1,-0.38499770564946345
Curtis Jordan,8,0.047619047619047596,0.02157497303128371,0.03831417624521073,0.0,0.11851851851851854,0.08187134502923976,0.0,0.0,0.0,0.07407407407407407,0.0,0.3819721345173744,0.12881154496943475,3,2,-1,-0.5651074492114665
Curtis Jordan,9,0.2063492063492063,0.05941010866419343,0.10530218761586949,0.0,0.3703703703703704,0.2807017543859649,0.0,0.0,0.1111111111111111,0.18518518518518517,0.1111111111111111,1.4295410347930118,0.3111788377661754,2,2,0,-0.6401936679112493
Curtis Jordan,10,0.6428571428571428,0.20238263975707926,0.24371877041509965,0.0,0.8561403508771931,0.5573099415204679,0.0,0.0,0.2222222222222222,0.37037037037037035,0.2222222222222222,3.3172236602417975,0.602043529383805,1,1,0,-0.2452731092436975
Curtis Lofton,3,0.06666666666666668,0.0024154589371980667,0.003766478342749522,0.0,1.2095215832943742,1.0924992219109866,0.18113912231559287,0.06479522264541307,0.9166666666666666,0.0,0.0,3.537470420779648,0.8273417640789665,5,5,0,-0.10673337841171078
Curtis Lofton,4,0.30000000000000004,0.04270970575318401,0.06005820921075158,0.1111111111111111,1.7509628442307263,1.6522371110606402,0.23874883286647985,0.08939658997092041,1.4444444444444444,0.05555555555555555,0.0,5.745224404203814,0.9240587388414921,4,4,0,-0.06749480434472754
Curtis Lofton,5,0.5333333333333334,0.08300395256916995,0.11634994007875363,0.2222222222222222,1.997682697542445,2.024937963173257,0.32666157372039717,0.13277730001943244,1.8055555555555556,0.2222222222222222,0.0,7.464746760436789,0.9726626266902312,3,3,0,-0.06504044999081593
Curtis Lofton,6,0.6333333333333334,0.11846728151075976,0.16510871426125662,0.3333333333333333,2.01184441131928,2.293063651887181,0.351082251082251,0.15411771127249804,1.6111111111111112,0.3888888888888889,0.0,8.060350687999893,0.983936007678873,2,3,1,0.033896901544750724
Curtis Lofton,7,0.4,0.07817303469477382,0.10881698339325457,0.2222222222222222,1.9925846545347805,2.255799630333346,0.348051948051948,0.16434256519151896,1.3888888888888888,0.5,0.0,7.458879927310733,0.9722869244885995,1,2,1,0.04795258119331991
Curtis Martin,3,0.0,0.0,0.0,0.0,0.04378161521018661,0.0,0.0,0.0,0.0,0.0,0.0,0.04378161521018661,0.3449012520228343,3,4,1,0.013773448407904407
Curtis Martin,4,0.0,0.0,0.0,0.0,0.03969181780731927,0.0,0.0,0.0,0.0,0.0,0.0,0.03969181780731927,0.2938290617128413,2,2,0,-0.08323814759635421
Curtis Martin,5,0.0,0.0,0.0,0.0,0.03358594862093831,0.0,0.0,0.0,0.0,0.0,0.0,0.03358594862093831,0.25818203366079134,1,1,0,-0.12660004893495552
Curtis Riley,3,0.9166666666666666,0.20636165577342044,0.21502645502645504,0.2222222222222222,0.4872636349429598,0.24587985114300898,0.0,0.0,0.1111111111111111,0.0,0.0,2.4045315968858443,0.7507058519708362,1,4,3,-0.012784090909090828
Curtis Weathers,3,0.0,0.0,0.0,0.0,0.21666666666666667,0.3636363636363636,0.1538461538461538,0.0,0.5,0.0,0.0,1.234149184149184,0.3311815020189986,1,2,1,0.38643549514013564
Cyrus Jones,3,0.0,0.0,0.0,0.0,0.036973235078316846,0.08591992802519113,0.0,0.0,0.0,0.0,0.0,0.12289316310350798,0.44030953933553596,1,1,0,-0.0031801656707883263
D'Anthony Batiste,3,0.0,0.0,0.0,0.0,0.022727272727272665,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272665,0.22352735232229606,1,4,3,0.026640081183272407
D'Anthony Smith,3,0.0,0.0,0.0,0.0,0.055790462767206866,0.09767441860465116,0.0,0.0,0.0,0.0,0.0,0.15346488137185804,0.469976277203515,1,1,0,0.036159121429656216
D'Brickashaw Ferguson,3,0.0,0.0,0.0,0.0,0.01759164680512989,0.0,0.0,0.0,0.0,0.0,0.0,0.01759164680512989,0.17099073806849138,5,3,-2,-0.012344727173483477
D'Brickashaw Ferguson,4,0.0,0.0,0.0,0.0,0.02014527295426167,0.0,0.0,0.0,0.0,0.0,0.0,0.02014527295426167,0.19861988665180572,4,2,-2,-0.109344254744064
D'Brickashaw Ferguson,5,0.0,0.0,0.0,0.0,0.019766347783745357,0.0,0.0,0.0,0.0,0.0,0.0,0.019766347783745357,0.1968741478749383,3,2,-1,-0.05756618497231236
D'Brickashaw Ferguson,6,0.0,0.0,0.0,0.0,0.024678427904234333,0.0,0.0,0.0,0.0,0.0,0.0,0.024678427904234333,0.22241234555296646,2,2,0,-0.11044869254698444
D'Brickashaw Ferguson,7,0.0,0.0,0.0,0.0,0.034612639451349084,0.0,0.0,0.0,0.0,0.0,0.0,0.034612639451349084,0.27632388659265394,1,1,0,-0.10442942014880896
D'Marco Farr,3,0.20000000000000004,0.01661708781449881,0.025908119658119656,0.0,0.0,0.0,0.9605935127674258,0.28973319207079373,0.0,0.0,0.0,1.4928519123108381,0.35287667792700345,4,7,3,-0.1039228899890359
D'Marco Farr,4,0.4000000000000001,0.05335349750270546,0.08387642450142449,0.0,0.0,0.0,1.5180124223602485,0.45876392293079066,0.0,0.0,0.0,2.5140062672951693,0.526714782543765,3,6,3,-0.07010490195792085
D'Marco Farr,5,0.46666666666666673,0.07886656263423422,0.1244836182336182,0.0,0.0,0.0,1.5674948240165631,0.47594814253548046,0.0,0.0,0.0,2.713459814086563,0.5496995186778825,2,6,4,-0.1585120193900278
D'Marco Farr,6,0.4000000000000001,0.09359214125012112,0.14799679487179485,0.0,0.0,0.0,1.63944099378882,0.4948489824580882,0.0,0.0,0.0,2.7758789123688246,0.5630150943301685,1,5,4,-0.16874306326304112
D'Qwell Jackson,3,0.38333333333333336,0.03442244224422442,0.025806451612903222,0.0,1.065185316773006,1.3419576258285935,0.14509803921568626,0.043913398692810454,0.0,0.0,0.0,3.039716607700557,0.7890008479202971,8,5,-3,0.005757610239401223
D'Qwell Jackson,4,0.7000000000000001,0.06774477447744774,0.04982078853046595,0.0,1.4416546101978756,1.8010388268452782,0.2568627450980392,0.07567401960784313,0.0,0.0,0.0,4.39279576475695,0.8801754741495561,7,5,-2,-0.02039691636969687
D'Qwell Jackson,5,0.8833333333333334,0.09886688668866886,0.07025089605734766,0.0,1.4393360248348666,1.8873601712311388,0.30196078431372547,0.08312908496732026,0.0,0.0,0.0,4.764237181426401,0.9043271405110604,6,4,-2,-0.053687901720358366
D'Qwell Jackson,6,0.65,0.09584758475847584,0.09472140762463342,0.0,1.2849585482825314,1.4767274186629022,0.3068627450980392,0.08916135898803965,0.0,0.0,0.0,3.9982790634146212,0.8714808818967934,5,3,-2,-0.1184537334249296
D'Qwell Jackson,7,0.5833333333333334,0.1310998877665544,0.16681096681096677,0.1111111111111111,1.22467411036836,1.377255827255827,0.4178253119429589,0.1022358865298858,0.0,0.0,0.0,4.114346435118997,0.8738337392267674,4,2,-2,-0.12301494889164821
D'Qwell Jackson,8,0.6666666666666666,0.16745230078563408,0.24069264069264062,0.2222222222222222,1.5475820614605311,1.8052494354819937,0.6097402597402597,0.14891913054682776,0.0,0.0,0.0,5.408524717596775,0.9117710863048157,3,2,-1,-0.09039561618467479
D'Qwell Jackson,9,0.8333333333333334,0.17542087542087537,0.23982683982683978,0.3333333333333333,1.7030694677094227,2.4122848032377244,0.78008658008658,0.18997165005174266,0.0,0.0,0.0,6.667326882999851,0.9559175958632291,2,1,-1,-0.09855291909909969
D'Qwell Jackson,10,0.75,0.11478274811608143,0.1552171965965069,0.3333333333333333,1.8955925361471007,2.8433942450675294,0.8383116883116882,0.23585219206523148,0.0,0.0,0.0,7.16648393963747,0.9713817892528515,1,1,0,-0.06491414403213114
D.D. Lewis,3,0.0,0.0,0.0,0.0,0.3995271867612293,0.3220779220779221,0.0,0.0,0.0,0.0,0.0,0.7216051088391513,0.5882347072214711,5,2,-3,0.03448851449888435
D.D. Lewis,4,0.0,0.0,0.0,0.0,0.5626477541371158,0.53006253006253,0.0,0.0,0.0,0.0,0.0,1.0927102841996457,0.6521033893588742,4,2,-2,0.07914010339232652
D.D. Lewis,5,0.0,0.0,0.0,0.0,0.5235211305017664,0.5027833027833026,0.03333333333333333,0.0016835016835016778,0.0,0.0,0.0,1.0613212683019042,0.6493364138303515,3,2,-1,0.03734823565419487
D.D. Lewis,6,0.0,0.0,0.0,0.0,0.484394506866417,0.4755040755040754,0.06666666666666667,0.0033670033670033556,0.0,0.0,0.0,1.0299322524041625,0.648392302691801,2,1,-1,0.008962881408347445
D.D. Lewis,7,0.0,0.0,0.0,0.0,0.3691038375943115,0.30373230373230364,0.09999999999999999,0.005050505050505034,0.0,0.0,0.0,0.7778866463771202,0.6183706283514296,1,1,0,-0.021776663154042697
D.D. Lewis~,3,0.29999999999999993,0.03436426116838487,0.07246376811594202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4068280292843268,0.22177651408312643,8,3,-5,-0.016132581511498916
D.D. Lewis~,4,0.4444444444444445,0.10901765612039341,0.16638795986622074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7198500604310585,0.3567414489621875,7,3,-4,0.27830349531042264
D.D. Lewis~,5,0.4555555555555556,0.14930678990401708,0.18784838350055744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79271072896013,0.3846008376534921,6,2,-4,0.18756521054623262
D.D. Lewis~,6,0.46666666666666673,0.18959592368764072,0.2093088071348941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655713974892014,0.41105398860882203,5,2,-3,0.10214453458570137
D.D. Lewis~,7,0.32222222222222224,0.1413541862948307,0.17618126108692148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6397576696039744,0.33555607290710826,4,2,-2,-0.04546368714293385
D.D. Lewis~,8,0.24444444444444444,0.11029457948621316,0.17928559909691985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5340246230275775,0.2908778877316928,3,2,-1,-0.13307451175842816
D.D. Lewis~,9,0.27777777777777773,0.08812386156648448,0.1926780029505396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5585796422948018,0.2923284831505101,2,2,0,-0.1281894174101616
D.D. Lewis~,10,0.33333333333333326,0.07060109289617485,0.14216942309185493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5461038493213631,0.3044730046892781,1,1,0,-0.12851461801322916
D.J. Alexander,3,0.0,0.0,0.0,0.0,0.19893369966964314,0.05670265407107511,0.0,0.0,0.0,0.0,0.0,0.25563635374071825,0.4920599513282741,2,3,1,0.03585446709337339
D.J. Alexander,4,0.0,0.0,0.0,0.0,0.23490104437345463,0.07993702204228517,0.0,0.0,0.0,0.0,0.0,0.3148380664157398,0.5198378266523718,1,2,1,0.038657014910048304
D.J. Chark,3,0.0,0.0,0.0,0.0,0.049488234673419756,0.0,0.0,0.0,0.0,0.0,0.0,0.049488234673419756,0.3379195838945392,3,4,1,0.1440766929670239
D.J. Chark,4,0.0,0.0,0.0,0.0,0.04136330062255978,0.0,0.0,0.0,0.0,0.0,0.0,0.04136330062255978,0.29025678827757007,2,3,1,0.09465352811666136
D.J. Chark,5,0.0,0.0,0.0,0.0,0.030396900767271067,0.0,0.0,0.0,0.0,0.0,0.0,0.030396900767271067,0.2304598680849125,1,2,1,0.019018568374390032
D.J. Fluker,3,0.0,0.0,0.0,0.0,0.0080321285140562,0.0,0.0,0.0,0.0,0.0,0.0,0.0080321285140562,0.10576314127572861,1,3,2,-0.08060747663551401
D.J. Hayden,3,0.5,0.0013227513227513225,0.15747126436781608,0.4444444444444444,0.6022441251612277,0.07984496124031007,0.03333333333333333,0.007880220646178089,0.0,0.0,0.0,1.8265411005160612,0.7171644738302484,5,3,-2,0.05724273155963496
D.J. Hayden,4,0.5833333333333334,0.002645502645502645,0.2371647509578544,0.6666666666666666,0.9339487278916471,0.12616444709467964,0.06666666666666667,0.015760441292356177,0.0,0.0,0.0,2.6323505365487065,0.7993247573512076,4,2,-2,0.05210319079329728
D.J. Hayden,5,0.5,0.003968253968253967,0.16130268199233713,0.4444444444444444,1.1152457932997815,0.21926755868004336,0.11587301587301586,0.030732860520094548,0.0,0.0,0.0,2.590834608777971,0.7998226052735284,3,1,-2,0.030476980805311027
D.J. Hayden,6,0.3333333333333333,0.017460317460317454,0.10383141762452106,0.2222222222222222,1.0434824846911424,0.2866396761133603,0.12619047619047616,0.039015133240057225,0.0,0.0,0.0,2.1721750608754298,0.7731760721672829,2,0,-2,0
D.J. Hayden,7,0.25,0.030952380952380943,0.04636015325670498,0.0,0.95098353949846,0.3579901579901579,0.20317460317460315,0.07317259621877181,0.0,0.0,0.0,1.9126334310910786,0.7543011902766471,1,1,0,-0.006471598576861748
D.J. Humphries,3,0.0,0.0,0.0,0.0,0.0084388185654008,0.0,0.0,0.0,0.0,0.0,0.0,0.0084388185654008,0.12383664486510021,4,2,-2,0.08612586843845543
D.J. Humphries,4,0.0,0.0,0.0,0.0,0.005625879043600533,0.0,0.0,0.0,0.0,0.0,0.0,0.005625879043600533,0.09149580294481904,3,2,-1,0.058576351427264965
D.J. Humphries,5,0.0,0.0,0.0,0.0,0.0028129395218002666,0.0,0.0,0.0,0.0,0.0,0.0,0.0028129395218002666,0.055776097339679725,2,2,0,0.023398148369674146
D.J. Humphries,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021989156326230413,1,2,1,0.0170934823573555
D.J. Swearinger,3,0.5833333333333334,0.08504801097393688,0.0925925925925926,0.0,0.7367040529895068,0.5187149429633832,0.06666666666666667,0.027777777777777776,0.0,0.0,0.0,2.110837377297197,0.7527029629044809,5,2,-3,-0.11264505526154828
D.J. Swearinger,4,0.9166666666666666,0.14633103521992408,0.16452991452991453,0.0,0.9285931873899287,0.6123515504683967,0.16666666666666669,0.06388888888888888,0.0,0.0,0.0,2.9990279098303865,0.8206213668749927,4,3,-1,-0.07225949120765225
D.J. Swearinger,5,1.25,0.1643961138514515,0.19854836521503186,0.0,1.018979263142256,0.5727689310442989,0.21587301587301588,0.07616233254531127,0.0,0.0,0.0,3.4967280216713656,0.8517520714598376,3,4,1,-0.0035104511231632087
D.J. Swearinger,6,1.9166666666666667,0.23135008137186783,0.2814557047890381,0.0,1.134577611645534,0.5641804636669847,0.29285714285714287,0.09750607098631414,0.0,0.0,0.0,4.5185937419835485,0.9032319466785852,2,4,2,0.04743674635967121
D.J. Swearinger,7,2.1666666666666665,0.2607860113742467,0.313080993080993,0.0,1.1777607370014613,0.6431882931882931,0.2365079365079365,0.07440536498287256,0.0,0.0,0.0,4.87239600280247,0.9203376216987389,1,2,1,0.051229294826674265
D.J. Ware,3,0.0,0.0,0.0,0.0,0.0267955383663658,0.0074074074074074,0.0,0.0,0.0,0.0,0.0,0.0342029457737732,0.22922536632946378,3,2,-1,-0.028818909115788244
D.J. Ware,4,0.0,0.0,0.0,0.0,0.04104863501777942,0.02135076252723309,0.0,0.0,0.0,0.0,0.0,0.06239939754501252,0.3352362918411017,2,3,1,-0.02579244245963075
D.J. Ware,5,0.0,0.0,0.0,0.0,0.045639895920400776,0.035294117647058774,0.0,0.0,0.0,0.0,0.0,0.08093401356745956,0.40309062148038893,1,2,1,-0.028977945433961594
D.J. Williams,3,0.20000000000000004,0.033003300330033,0.0505050505050505,0.0,0.9732904647754513,0.9719433719433719,0.2238095238095237,0.08392871807505953,0.0,0.0,0.0,2.53648042943849,0.7782419405127674,11,5,-6,-0.01015743555232349
D.J. Williams,4,0.20000000000000004,0.022002200220022,0.03367003367003366,0.0,1.2780145784769683,1.2043066107582234,0.22698412698412693,0.09821538556294654,0.0,0.0,0.0,3.063192935672321,0.8172932050575749,10,4,-6,-0.015882650060160985
D.J. Williams,5,0.20000000000000004,0.011001100110011,0.01683501683501683,0.0,1.548922267057712,1.392225405128631,0.3281979458450046,0.1367784302683872,0.0,0.0,0.0,3.6339601652447624,0.8542154002797248,9,3,-6,-0.04167290242488538
D.J. Williams,6,0.20000000000000004,0.0,0.0,0.0,1.7641468713218087,1.5389029582577969,0.49237472766884527,0.19713839150758655,0.0,0.0,0.0,4.192562948756037,0.8784159308209788,8,3,-5,0.025435549416486625
D.J. Williams,7,0.13333333333333336,0.0,0.0,0.0,1.8779319742964415,1.5694093117243024,0.8279800809212573,0.27793769233202825,0.0,0.0,0.0,4.686592392607362,0.9037373859750998,7,2,-5,0.07828738789703787
D.J. Williams,8,0.06666666666666668,0.0,0.0,0.0,1.7675394835282634,1.3840426493177918,0.9675070028011203,0.3101842387213625,0.0,0.0,0.0,4.495940041035205,0.8937596783014176,6,1,-5,0.13498229667746464
D.J. Williams,9,0.0,0.0,0.0,0.0,1.3318566011413135,0.9748521630874573,0.8811079987550575,0.2584329116391392,0.0,0.0,0.0,3.446249674622967,0.8310610403351615,5,1,-4,0.37256769735804696
D.J. Williams,10,0.0,0.0,0.0,0.0,0.7146270694657791,0.5064270152505447,0.47883597883597884,0.1398600417911285,0.0,0.0,0.0,1.839750105343431,0.665317596784067,4,0,-4,0
D.J. Williams,11,0.0,0.0,0.0,0.0,0.2510667349377027,0.21339869281045754,0.17460317460317462,0.04556354916067146,0.0,0.0,0.0,0.6846321515120062,0.5348028837343501,3,1,-2,0.2559557193627395
D.J. Williams,12,0.0,0.0,0.0,0.0,0.018456995201181225,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.10179032853451456,0.4454623430578832,2,1,-1,0.2757296110028299
D.J. Williams,13,0.0,0.0,0.0,0.0,0.013042943275501356,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.09637627660883469,0.4419713367469118,1,1,0,0.06723715403522557
D.K. Metcalf,3,0.0,0.0,0.0,0.0,0.028067953993879822,0.0,0.0,0.0,0.0,0.0,0.0,0.028067953993879822,0.22965657515385374,2,4,2,0.020959792491786963
D.K. Metcalf,4,0.0,0.0,0.0,0.0,0.039260465186391,0.0,0.0,0.0,0.0,0.0,0.0,0.039260465186391,0.2901392199873894,1,3,2,0.009784542846045713
Da'Norris Searcy,3,0.3333333333333333,0.04336043360433605,0.05228758169934639,0.1111111111111111,0.4616933454142756,0.40745163768419584,0.1111111111111111,0.03754789272030651,0.0,0.0,0.0,1.5578964466780159,0.6842778682676481,5,4,-1,-0.06969898225874874
Da'Norris Searcy,4,0.5833333333333334,0.1827428150824718,0.16383442265795206,0.2222222222222222,0.7004024015792017,0.6643099991653594,0.23888888888888887,0.08464439655172414,0.0,0.0,0.0,2.8403784794811533,0.7931427365925086,4,4,0,0.05861178223228003
Da'Norris Searcy,5,0.9166666666666666,0.3287389531743642,0.2849598076778604,0.3333333333333333,0.9259417863466084,0.8489461384243007,0.3833333333333333,0.14040914309393765,0.0,0.0,0.0,4.162329162050405,0.8813998073647387,3,3,0,0.10117086329871246
Da'Norris Searcy,6,1.1666666666666667,0.3880142240575845,0.3015100292990759,0.2222222222222222,0.9938584320959273,0.8243462079820559,0.3055555555555555,0.12107810419553815,0.0,0.0,0.0,4.323251442074626,0.8898268365034167,2,3,1,0.1375653344643717
Da'Norris Searcy,7,1.0833333333333333,0.26570311553307463,0.2136510798444537,0.1111111111111111,0.9371431363763365,0.684479534545212,0.19444444444444445,0.08264984307491643,0.0,0.0,0.0,3.572515598262882,0.8509927248182942,1,1,0,0.13454867831665107
Da'Quan Bowers,3,0.0,0.0,0.0,0.0,0.23027618376455583,0.11322718066904107,0.3635642135642135,0.12931337339857424,0.0,0.0,0.0,0.8363809513963847,0.6186170697071169,2,3,1,0.08652858407655323
Da'Quan Bowers,4,0.0,0.0,0.0,0.0,0.23194674735722642,0.19191616460476352,0.4862193362193361,0.1824776398539017,0.0,0.0,0.0,1.0925598880352279,0.6634664851714319,1,4,3,0.05511548447842951
DaShon Polk,3,0.0,0.0,0.0,0.0,0.18742554304864326,0.20077434688440374,0.0,0.0,0.0,0.0,0.0,0.388199889933047,0.5037511853366903,4,3,-1,0.04118712013875192
DaShon Polk,4,0.0,0.0,0.0,0.0,0.3149589350197252,0.36967013589404474,0.0,0.0,0.0,0.0,0.0,0.6846290709137699,0.5891322537096513,3,1,-2,-0.016898181555780156
DaShon Polk,5,0.0,0.0,0.0,0.0,0.3849916880948194,0.5190155827726984,0.03174603174603173,0.001806684733514,0.0,0.0,0.0,0.9375599873470637,0.6307449741263997,2,2,0,-0.10525852051457274
DaShon Polk,6,0.0,0.0,0.0,0.0,0.5197792977841598,0.697221058511381,0.18015873015873013,0.0337597949622907,0.0,0.0,0.0,1.4309188814165616,0.6791305732181055,1,3,2,-0.04223341534747693
Daimion Stafford,3,0.16666666666666666,0.0905349794238683,0.12222222222222223,0.0,0.24439116489508225,0.11916241255435803,0.09999999999999999,0.057427107959022845,0.3333333333333333,0.05555555555555555,0.0,1.2892934426101093,0.6675543492740622,1,3,2,-0.08205073446010225
Daimon Shelton,3,0.0,0.0,0.0,0.0,0.036978894121751205,0.019607843137254867,0.0,0.0,0.0,0.1111111111111111,0.0,0.16769784837011717,0.4593119802143249,4,3,-1,0.23056763676933542
Daimon Shelton,4,0.0,0.0,0.0,0.0,0.03279260422117558,0.013071895424836577,0.0,0.0,0.0,0.07407407407407407,0.0,0.11993857372008622,0.35447182412716816,3,2,-1,0.1430277842591912
Daimon Shelton,5,0.0,0.0,0.0,0.0,0.018838304552590224,0.006535947712418289,0.0,0.0,0.0,0.037037037037037035,0.0,0.06241128930204554,0.21236704852177135,2,3,1,-0.1436253287335063
Daimon Shelton,6,0.0,0.0,0.0,0.0,0.004884004884004867,0.019047619047619046,0.0,0.0,0.0,0.0,0.0,0.023931623931623913,0.1760964976317526,1,2,1,-0.081716936439582
Dainon Sidney,3,0.9333333333333332,0.08221066204259479,0.10682870370370368,0.0,0.46541890377506806,0.14338235294117643,0.0,0.0,0.6111111111111112,0.14814814814814814,0.0,2.4904332150551354,0.6726767131716652,2,3,1,0.05638690415734254
Dainon Sidney,4,0.8999999999999999,0.08930238762171533,0.1298611111111111,0.0,0.4008844874481714,0.1282679738562091,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,2.4260937378149845,0.7632386509012484,1,2,1,0.013334111294556306
Dakota Allen,3,0.0,0.0,0.0,0.0,0.08758045795082825,0.08019323671497582,0.0,0.0,0.1111111111111111,0.0,0.0,0.27888480577691516,0.3861005879808453,1,3,2,-0.008416956774110806
Dakota Dozier,3,0.0,0.0,0.0,0.0,0.007751937984496066,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496066,0.06750301936725026,2,3,1,-0.07982396692770805
Dakota Dozier,4,0.0,0.0,0.0,0.0,0.0079114428812964,0.0,0.0,0.0,0.0,0.0,0.0,0.0079114428812964,0.06945583857438303,1,0,-1,0
Dale Carter,3,1.4333333333333333,0.22601410934744268,0.21989005497251374,0.3333333333333333,0.936421173762946,0.21483803552769068,0.0,0.0,0.7222222222222222,0.0,0.0,4.086052262499482,0.7575960723001032,11,6,-5,0.12799319224806455
