Player,Year1,Year2,Year3,Year4,Retire,NextPercentile
Donnell Bennett,0.0928571428571428,0.2875816993464052,0.4225352112676056,0.4466666666666666,0,0.5263157894736842
Dontrell Hilliard,0.1855670103092783,0.3441860465116279,0.5825688073394495,0.696078431372549,1,
Dorsey Levens,0.0785714285714285,0.5359477124183006,0.8309859154929577,0.96,0,0.9342105263157896
Doug Dennison,0.158273381294964,0.4285714285714285,0.6013071895424836,0.643312101910828,0,0.573170731707317
Doug Dressler,0.1951219512195122,0.449438202247191,0.7407407407407407,0.6694214876033058,0,0.6546762589928058
Doug Kotar,0.3309352517985611,0.5857142857142857,0.8104575163398693,0.7515923566878981,0,0.7987804878048781
Doug Martin,0.7987421383647799,0.8392857142857143,0.95906432748538,0.8994413407821229,0,0.935483870967742
Duane Thomas,0.8292682926829268,0.9213483146067416,0.7777777777777778,0.6446280991735537,0,0.4964028776978417
Duce Staley,0.1666666666666666,0.6973684210526315,0.8944099378881988,0.896774193548387,0,0.8698630136986302
Dujuan Harris,0.1904761904761904,0.3836477987421384,0.3869047619047619,0.4210526315789473,0,0.4469273743016759
Duke Johnson,0.3687150837988827,0.6451612903225806,0.8907103825136612,0.8404255319148937,0,0.8505154639175257
Dwayne Washington,0.1989247311827957,0.273224043715847,0.4787234042553192,0.4948453608247423,0,0.4604651162790698
Earl Campbell,0.4024390243902439,0.8604651162790697,0.9883720930232558,0.9698795180722892,0,0.9393939393939394
Earl Cooper,0.4825581395348837,0.7168674698795181,0.8727272727272727,0.4936708860759494,0,0.6049382716049383
Earl Ferrell,0.2151898734177215,0.5308641975308642,0.6838709677419355,0.7660818713450293,0,0.9127272727272728
Earnest Byner,0.3950617283950617,0.7290322580645161,0.9064327485380116,0.9490909090909092,0,0.8571428571428571
Earnest Graham,0.1017964071856287,0.1428571428571428,0.2745098039215686,0.6423841059602649,0,0.8258064516129032
Earnest Jackson,0.1518987341772152,0.5925925925925926,0.8580645161290322,0.935672514619883,0,0.9418181818181818
Ed Marinaro,0.324074074074074,0.5867768595041323,0.7050359712230215,0.7857142857142857,0,0.7777777777777778
Ed Podolak,0.951219512195122,0.9438202247191012,0.9629629629629628,0.9421487603305784,0,0.9424460431654677
Ed Williams 3,0.3093525179856115,0.5142857142857142,0.6470588235294118,0.6050955414012739,1,
Eddie George,0.528169014084507,0.8133333333333334,0.9144736842105264,0.9006211180124224,0,0.9161290322580644
Eddie Hill,0.191860465116279,0.2441860465116279,0.4036144578313253,0.3636363636363636,0,0.4683544303797468
Eddie Lacy,0.5654761904761905,0.8888888888888888,0.9553072625698324,0.8978494623655914,0,0.6775956284153005
Eddie Lee Ivery,0.127906976744186,0.5290697674418605,0.7469879518072289,0.9212121212121211,0,0.8164556962025317
Eddie Payton,0.0573248407643312,0.0609756097560975,0.0755813953488372,0.0813953488372093,1,
Eddie Ray,0.1219512195121951,0.2921348314606741,0.4351851851851852,0.6942148760330579,0,0.6618705035971223
Edgar Bennett,0.088235294117647,0.5373134328358209,0.9,0.9803921568627452,0,0.9507042253521126
Edgerrin James,0.6832298136645962,0.935483870967742,0.9863013698630136,0.9271523178807948,0,0.8607594936708861
Elijhaa Penny,0.1967213114754098,0.3829787234042553,0.4690721649484536,0.4511627906976744,0,0.4908256880733945
Emerson Boozer,0.8536585365853658,0.8876404494382022,0.9166666666666666,0.9256198347107438,0,0.9568345323741008
Emmitt Smith,0.4013157894736842,0.9178082191780822,0.9852941176470588,1.0,0,1.0
Equanimeous St Brown,0.2180851063829787,0.2268041237113402,0.5395348837209303,0.5642201834862385,0,0.8137254901960784
Eric Ball,0.1168831168831168,0.2828947368421052,0.4246575342465753,0.5,0,0.5
Eric Bieniemy,0.1301369863013698,0.3235294117647059,0.4328358208955223,0.5142857142857142,0,0.6666666666666666
Eric Dickerson,0.6012658227848101,0.9691358024691358,0.9935483870967742,0.95906432748538,0,0.9745454545454544
Eric Lane 2,0.0240963855421686,0.0424242424242424,0.0316455696202531,0.3209876543209876,0,0.4129032258064516
Eric Lynch,0.1567164179104477,0.1714285714285714,0.1895424836601307,0.0070422535211267,1,
Eric Torkelson,0.1151079136690647,0.3571428571428571,0.5359477124183006,0.6178343949044586,0,0.5609756097560976
Erric Pegram,0.0753424657534246,0.3014705882352941,0.6268656716417911,0.6357142857142857,0,0.6862745098039216
Errict Rhett,0.3928571428571428,0.7712418300653595,0.8169014084507042,0.6,0,0.4736842105263157
Essex Johnson,0.7926829268292683,0.9101123595505618,0.9537037037037036,0.9834710743801652,0,0.9496402877697842
Felix Jones,0.3161290322580645,0.6242038216560509,0.8831168831168831,0.8231292517006803,0,0.8301886792452831
Fitzgerald Toussaint,0.1052631578947368,0.1620111731843575,0.3333333333333333,0.3442622950819672,1,
Floyd Little,0.926829268292683,0.9775280898876404,0.9814814814814816,0.9917355371900828,0,0.9784172661870504
Fozzy Whittaker,0.2202380952380952,0.4678362573099415,0.6145251396648045,0.6182795698924731,0,0.546448087431694
Fran Lynch,0.4512195121951219,0.6404494382022472,0.6944444444444444,0.5619834710743802,0,0.2302158273381295
Franco Harris,0.5462962962962963,0.7355371900826446,0.9640287769784172,0.9571428571428572,0,0.9738562091503268
Frank Gore,0.3311688311688311,0.8823529411764706,0.9735099337748344,0.9612903225806452,0,0.929936305732484
Frank Hawkins,0.1265060240963855,0.3515151515151515,0.7025316455696202,0.6975308641975309,0,0.7032258064516129
Frank Middleton,0.2037037037037037,0.3677419354838709,0.4444444444444444,0.610909090909091,1,
Frank Pollard,0.0406976744186046,0.2409638554216867,0.406060606060606,0.5569620253164557,0,0.5987654320987654
Fred Beasley,0.3167701863354037,0.6451612903225806,0.773972602739726,0.7218543046357616,0,0.6708860759493671
Fred Jackson,0.23841059602649,0.6064516129032258,0.8471337579617835,0.8571428571428571,0,0.9047619047619048
Fred Mcafee,0.2260273972602739,0.4044117647058823,0.4925373134328358,0.4428571428571428,0,0.4705882352941176
Fred Mccrary,0.0915032679738562,0.0774647887323943,0.16,0.0263157894736842,0,0.0372670807453416
Fred Taylor,0.6118421052631579,0.9192546583850932,0.9935483870967742,0.9178082191780822,0,0.933774834437086
Fred Willis,0.5280898876404494,0.7222222222222222,0.8760330578512396,0.8489208633093526,0,0.7928571428571428
Freeman Mcneil,0.216867469879518,0.8,0.8417721518987342,0.9629629629629628,0,0.9290322580645162
Garrett Wolfe,0.1324503311258278,0.2709677419354839,0.4904458598726114,0.3376623376623376,1,
Garrison Hearst,0.1343283582089552,0.4,0.4836601307189542,0.6690140845070423,0,0.8333333333333334
Gary Anderson 3,0.2645161290322581,0.7602339181286549,0.9563636363636364,0.9415584415584416,0,0.6948051948051948
Gary Brown 2,0.273972602739726,0.4779411764705882,0.7835820895522388,0.7285714285714285,0,0.7516339869281046
Gary Davis,0.1372549019607843,0.5222929936305732,0.7378048780487805,0.7732558139534884,0,0.6046511627906976
Gary Downs,0.0571428571428571,0.0849673202614379,0.2183098591549295,0.1333333333333333,0,0.2763157894736842
Gaston Green,0.0844155844155844,0.1948051948051948,0.3092105263157895,0.6438356164383562,0,0.8382352941176471
Gene Lang,0.2839506172839506,0.5096774193548387,0.7017543859649122,0.8145454545454546,0,0.6688311688311688
George Adams,0.2903225806451613,0.3801169590643274,0.7127272727272728,0.3246753246753247,0,0.435064935064935
George Rogers,0.4759036144578313,0.7333333333333333,0.8544303797468354,0.7716049382716049,0,0.7741935483870968
George Wonsley,0.1358024691358024,0.4709677419354838,0.7485380116959064,0.8327272727272728,0,0.5
Gerald Everett,0.5300546448087432,0.8191489361702128,0.8556701030927835,0.7813953488372093,0,0.7706422018348624
Gerald Riggs,0.3454545454545454,0.6708860759493671,0.9197530864197532,0.9741935483870968,0,0.9649122807017544
Gerald Willhite,0.2666666666666666,0.5253164556962026,0.7777777777777778,0.7612903225806451,0,0.8713450292397661
Gerry Ellis,0.3953488372093023,0.7530120481927711,0.8363636363636363,0.7721518987341772,0,0.8024691358024691
Giovani Bernard,0.4464285714285714,0.8128654970760234,0.9441340782122905,0.946236559139785,0,0.918032786885246
Greg Bell,0.4876543209876543,0.7419354838709677,0.9415204678362572,0.8836363636363637,0,0.8636363636363636
Greg Comella,0.0657894736842105,0.1428571428571428,0.4258064516129032,0.4589041095890411,0,0.4635761589403973
Greg Hawthorne,0.1395348837209302,0.3546511627906977,0.4819277108433735,0.696969696969697,0,0.7658227848101266
Greg Hill,0.2142857142857142,0.4444444444444444,0.7535211267605634,0.7666666666666667,0,0.8223684210526315
Greg Jones,0.0898203592814371,0.422077922077922,0.4052287581699346,0.543046357615894,0,0.4709677419354838
Greg Pruitt 2,0.4297520661157025,0.7122302158273381,0.95,0.9673202614379084,0,0.9681528662420382
Greg Robinson 2,0.2164179104477611,0.2,0.3790849673202614,0.2957746478873239,1,
Hank Bauer,0.0764331210191082,0.3475609756097561,0.4244186046511627,0.3720930232558139,0,0.2831325301204819
Harlan Huckleby,0.0348837209302325,0.2710843373493976,0.4545454545454545,0.5443037974683544,0,0.5370370370370371
Harold Green,0.1381578947368421,0.5342465753424658,0.9264705882352942,0.9029850746268656,0,0.8785714285714286
Harold Hart,0.2086330935251798,0.3857142857142857,0.3398692810457516,0.1528662420382165,0,0.0853658536585365
Harold Morrow,0.006578947368421,0.0248447204968944,0.032258064516129,0.2123287671232876,1,
Harry Sydney,0.2363636363636363,0.2467532467532467,0.4935064935064935,0.6644736842105263,0,0.684931506849315
Harvey Williams,0.2876712328767123,0.4558823529411764,0.4402985074626865,0.5214285714285715,0,0.8104575163398693
Haskel Stanback,0.1870503597122302,0.5071428571428571,0.6928104575163399,0.8789808917197452,0,0.8536585365853658
Heath Evans,0.1506849315068493,0.2847682119205298,0.4746835443037974,0.4131736526946107,0,0.5064935064935064
Heath Sherman,0.1623376623376623,0.4671052631578947,0.5273972602739726,0.6176470588235294,0,0.5895522388059702
Herman Fontenot,0.3625730994152046,0.6581818181818182,0.538961038961039,0.512987012987013,0,0.6578947368421053
Herman Heard,0.2901234567901234,0.567741935483871,0.7543859649122807,0.8218181818181818,0,0.6428571428571429
Herschel Walker,0.5964912280701754,0.96,1.0,0.987012987012987,0,0.9736842105263158
Hokie Gajan,0.1515151515151515,0.4177215189873418,0.808641975308642,0.8709677419354839,1,
Horace Ivory,0.0318471337579617,0.3780487804878049,0.6453488372093024,0.75,0,0.5542168674698795
Horace King,0.2357142857142857,0.4444444444444444,0.6878980891719745,0.823170731707317,0,0.8313953488372093
Howard Griffith,0.1071428571428571,0.3202614379084967,0.4154929577464789,0.3866666666666666,0,0.506578947368421
Howard Stevens,0.256198347107438,0.4676258992805755,0.4357142857142857,0.2483660130718954,1,
Hubert Ginn,0.024390243902439,0.1123595505617977,0.4444444444444444,0.4793388429752066,0,0.5323741007194245
Hubie Oliver,0.1385542168674698,0.206060606060606,0.5,0.5123456790123457,0,0.5741935483870968
Hugh Mckinnis,0.1157024793388429,0.5467625899280576,0.6571428571428571,0.7124183006535948,1,
Ickey Woods,0.4155844155844156,0.525974025974026,0.8092105263157895,0.5547945205479452,1,
Ike Forte,0.1437908496732026,0.445859872611465,0.3597560975609756,0.4069767441860465,0,0.3430232558139535
Irving Spikes,0.2714285714285714,0.4509803921568627,0.7112676056338029,0.5866666666666667,1,
Isaac Redman,0.2402597402597402,0.4217687074829932,0.7044025157232704,0.5297619047619048,1,
Isaiah Crowell,0.2163742690058479,0.6871508379888268,0.9247311827956988,0.9617486338797814,0,0.946808510638298
Isaiah Mckenzie,0.081967213114754,0.3936170212765957,0.6597938144329897,0.7674418604651163,0,0.7293577981651376
Isaiah Pead,0.1446540880503144,0.3273809523809524,0.3333333333333333,0.1396648044692737,0,0.053763440860215
Ito Smith,0.2074468085106383,0.4484536082474227,0.627906976744186,0.6238532110091743,1,
J D Mckissic,0.0698924731182795,0.3551912568306011,0.3989361702127659,0.6443298969072165,0,0.6697674418604651
J J Arrington,0.2207792207792207,0.2091503267973856,0.4966887417218543,0.5741935483870968,1,
J R Redmond,0.2193548387096774,0.363013698630137,0.4370860927152318,0.3227848101265823,0,0.3772455089820359
Jack Deloplaine,0.1111111111111111,0.2547770700636942,0.3109756097560975,0.2848837209302325,1,
Jack Holmes,0.0121951219512195,0.1511627906976744,0.3255813953488372,0.5662650602409639,0,0.7454545454545455
Jackie Battle,0.0662251655629139,0.0903225806451612,0.267515923566879,0.2857142857142857,0,0.5306122448979592
Jacob Hester,0.1225806451612903,0.286624203821656,0.4675324675324675,0.4897959183673469,0,0.6226415094339622
Jacquizz Rodgers,0.272108843537415,0.6666666666666666,0.8214285714285714,0.8011695906432749,0,0.6312849162011173
Jakeem Grant,0.043010752688172,0.2185792349726776,0.4202127659574468,0.5567010309278351,0,0.6232558139534884
Jalen Parmele,0.2258064516129032,0.3057324840764331,0.3116883116883117,0.0340136054421768,0,0.2012578616352201
Jalen Richard,0.3978494623655914,0.644808743169399,0.8138297872340425,0.7061855670103093,0,0.6139534883720931
Jamaal Charles,0.2451612903225806,0.7452229299363057,0.987012987012987,0.9387755102040816,0,0.949685534591195
Jamal Anderson,0.0142857142857142,0.1699346405228758,0.5845070422535211,0.8666666666666667,0,0.9539473684210528
Jamal Lewis,0.4774193548387097,0.4315068493150685,0.7152317880794702,0.8544303797468354,0,0.9281437125748504
Jameel Cook,0.047945205479452,0.0463576158940397,0.1139240506329113,0.0419161676646706,0,0.0389610389610389
Jamel White,0.1290322580645161,0.5547945205479452,0.8344370860927153,0.8734177215189873,0,0.7245508982035929
James Allen 2,0.2631578947368421,0.453416149068323,0.7419354838709677,0.726027397260274,0,0.695364238410596
James Brooks,0.3313253012048193,0.793939393939394,0.8354430379746836,0.8271604938271605,0,0.8838709677419355
James Develin,0.3333333333333333,0.4035087719298245,0.4078212290502793,0.0806451612903225,0,0.0273224043715847
James Hodgins,0.0683229813664596,0.1225806451612903,0.2191780821917808,0.304635761589404,0,0.4873417721518987
James Jackson,0.1780821917808219,0.3576158940397351,0.4810126582278481,0.4431137724550898,0,0.4155844155844156
James Jones 4,0.2848101265822785,0.6790123456790124,0.8903225806451613,0.912280701754386,0,0.9163636363636364
James Jones 5,0.0755813953488372,0.3373493975903614,0.3393939393939394,0.2278481012658227,0,0.1172839506172839
James Joseph,0.2054794520547945,0.2058823529411764,0.4701492537313433,0.5357142857142857,0,0.6405228758169934
James Mcalister,0.2714285714285714,0.4705882352941176,0.4968152866242038,0.3414634146341463,1,
James Mungro,0.2185430463576159,0.3291139240506329,0.5149700598802395,0.3896103896103896,1,
James Owens,0.1802325581395348,0.1162790697674418,0.4457831325301205,0.4848484848484848,0,0.6772151898734177
James Robinson 3,0.5674418604651162,0.8165137614678899,0.9215686274509804,0.632768361581921,1,
James Saxon,0.2142857142857142,0.4415584415584415,0.5789473684210527,0.410958904109589,0,0.2647058823529412
James Starks,0.0974025974025974,0.3877551020408163,0.5974842767295597,0.7678571428571429,0,0.7251461988304093
James Stewart,0.2745098039215686,0.6197183098591549,0.9,0.8421052631578947,0,0.8819875776397516
James White,0.1228070175438596,0.4245810055865922,0.7634408602150538,0.8360655737704918,0,0.9095744680851064
James Wilder,0.2469879518072289,0.7212121212121212,0.8924050632911392,0.9814814814814816,0,0.9548387096774194
Jamie Mueller,0.2763636363636363,0.2337662337662337,0.4025974025974026,0.4736842105263157,1,
Jamison Crowder,0.2122905027932961,0.6021505376344086,0.8306010928961749,0.8829787234042553,0,0.8247422680412371
Jamize Olawale,0.0773809523809523,0.1520467836257309,0.4022346368715084,0.5591397849462365,0,0.6721311475409836
Jason Cabinda,0.0325581395348837,0.2798165137614679,0.5196078431372549,0.4576271186440678,1,
Jason Mckie,0.0658682634730539,0.3116883116883117,0.4248366013071895,0.4503311258278146,0,0.4064516129032258
Jason Snelling,0.1125827814569536,0.3419354838709677,0.6560509554140127,0.7207792207792207,0,0.7687074829931972
Jason Wright,0.029940119760479,0.0974025974025974,0.2287581699346405,0.4900662251655629,0,0.5935483870967742
Javon Ringer,0.1337579617834395,0.3961038961038961,0.5578231292517006,0.610062893081761,1,
Javorius Allen,0.3463687150837989,0.4301075268817204,0.7704918032786885,0.6861702127659575,0,0.7577319587628866
Jay Ajayi,0.2402234636871508,0.5806451612903226,0.8032786885245902,0.7872340425531915,0,0.5876288659793815
Jay Graham,0.2066666666666666,0.3684210526315789,0.3975155279503105,0.0967741935483871,0,0.1232876712328767
Jaylen Samuels,0.3138297872340425,0.5051546391752577,0.6046511627906976,0.4174311926605504,1,
Jeff Kinney,0.1944444444444444,0.4132231404958678,0.5827338129496403,0.6357142857142857,0,0.6209150326797386
Jeff Moore 2,0.2093023255813953,0.3604651162790697,0.8132530120481928,0.9151515151515152,0,0.9177215189873418
Jeff Queen,0.7317073170731707,0.8202247191011236,0.75,0.5206611570247934,0,0.1510791366906475
Jeff Smith 6,0.2258064516129032,0.5906432748538012,0.8909090909090909,0.7597402597402597,1,
Jerald Moore,0.0422535211267605,0.2266666666666666,0.3157894736842105,0.2111801242236025,0,0.232258064516129
Jerald Sowell,0.1866666666666666,0.3486842105263157,0.4906832298136646,0.4,0,0.2602739726027397
Jeremi Johnson,0.2341772151898734,0.2275449101796407,0.435064935064935,0.3464052287581699,0,0.4834437086092715
Jeremy Hill,0.4853801169590643,0.7318435754189944,0.956989247311828,0.7814207650273224,0,0.7127659574468085
Jeremy Langford,0.3910614525139664,0.4838709677419355,0.4808743169398907,0.1968085106382978,1,
Jerick Mckinnon,0.3567251461988304,0.6927374301675978,0.8870967741935484,0.8688524590163934,0,0.6542553191489362
Jerious Norwood,0.3986928104575163,0.8079470198675497,0.9419354838709676,0.9044585987261148,0,0.7662337662337663
Jerome Bettis,0.5298507462686567,0.8071428571428572,0.9019607843137256,0.7816901408450704,0,0.8533333333333334
Jerome Felton,0.032258064516129,0.2929936305732484,0.3831168831168831,0.6326530612244898,0,0.4842767295597484
Jerome Harrison,0.065359477124183,0.2913907284768212,0.6645161290322581,0.802547770700637,0,0.7922077922077922
Jerry Ellison,0.4052287581699346,0.5915492957746479,0.7466666666666667,0.4605263157894737,0,0.5714285714285714
Jerry Latin,0.2214285714285714,0.3790849673202614,0.5796178343949044,0.4390243902439024,1,
Jess Phillips,0.8658536585365854,0.8089887640449438,0.7592592592592593,0.71900826446281,0,0.697841726618705
Jesse Chatman,0.119205298013245,0.2721518987341772,0.592814371257485,0.448051948051948,0,0.2875816993464052
Jessie Clark,0.3227848101265823,0.6666666666666666,0.896774193548387,0.783625730994152,0,0.8181818181818182
Jewerl Thomas,0.191860465116279,0.3855421686746988,0.6121212121212121,0.4240506329113924,0,0.3641975308641975
Jim Bertelsen,0.4907407407407407,0.7520661157024794,0.8848920863309353,0.8571428571428571,0,0.6666666666666666
Jim Braxton,0.2696629213483146,0.5555555555555556,0.7603305785123967,0.8273381294964028,0,0.9142857142857144
Jim Culbreath,0.0891719745222929,0.2439024390243902,0.3255813953488372,0.1627906976744186,1,
Jim Finn,0.0193548387096774,0.0273972602739726,0.0529801324503311,0.0253164556962025,0,0.1616766467065868
Jim Hadnot,0.127906976744186,0.4337349397590361,0.6848484848484848,0.5632911392405063,1,
Jim Hargrove,0.036144578313253,0.0909090909090909,0.0696202531645569,0.0061728395061728,0,0.0064516129032258
Jim Harrison,0.0561797752808988,0.4629629629629629,0.6859504132231405,0.6834532374100719,1,
Jim Jensen 2,0.2229299363057325,0.1646341463414634,0.436046511627907,0.5465116279069767,0,0.6445783132530121
Jim Jodat,0.0636942675159235,0.2195121951219512,0.2906976744186046,0.4244186046511627,0,0.4578313253012048
Jim Kiick,0.9634146341463414,0.9662921348314608,0.9351851851851852,0.8264462809917356,0,0.7410071942446043
Jim Nance,0.8048780487804879,0.7640449438202247,0.6574074074074074,0.4628099173553719,1,
Jim Otis,0.5121951219512195,0.5730337078651685,0.6018518518518519,0.5950413223140496,0,0.6115107913669064
Jimmy Graham,0.4090909090909091,0.3809523809523809,0.4465408805031446,0.0238095238095238,0,0.0292397660818713
Jimmy Rogers,0.2616279069767442,0.3433734939759036,0.6303030303030303,0.379746835443038,1,
Joe Cribbs,0.4767441860465116,0.7951807228915663,0.9696969696969696,0.981012658227848,0,0.8580246913580247
Joe Dawkins,0.7195121951219512,0.6067415730337079,0.7129629629629629,0.768595041322314,0,0.8920863309352518
Joe Mcknight,0.1428571428571428,0.3469387755102041,0.6540880503144654,0.5238095238095238,0,0.4385964912280701
Joe Montgomery,0.062111801242236,0.4516129032258064,0.4178082191780822,0.3642384105960264,1,
Joe Morris,0.103030303030303,0.2215189873417721,0.5740740740740741,0.8516129032258064,0,0.9707602339181286
Joe Washington,0.2993630573248407,0.6097560975609756,0.9302325581395348,0.9767441860465116,0,0.9397590361445785
Joel Makovicka,0.0186335403726708,0.064516129032258,0.6986301369863014,0.8675496688741722,1,
John Avery,0.0986842105263157,0.3602484472049689,0.3677419354838709,0.1643835616438356,0,0.0066225165562913
John Brockington,0.5955056179775281,0.8055555555555556,0.9586776859504132,0.9712230215827338,0,0.9214285714285714
John Cappelletti,0.1438848920863309,0.3,0.6339869281045751,0.7834394904458599,0,0.9146341463414634
John Conner,0.1233766233766233,0.3537414965986394,0.4213836477987421,0.2559523809523809,0,0.1988304093567251
John Kelly,0.1489361702127659,0.2628865979381443,0.213953488372093,0.2247706422018348,1,
John Kuhn,0.2156862745098039,0.2317880794701986,0.4387096774193548,0.3566878980891719,0,0.577922077922078
John L Williams,0.3976608187134502,0.8436363636363636,0.9675324675324676,0.9935064935064936,0,0.986842105263158
John Riggins,0.5617977528089888,0.7870370370370371,0.8842975206611571,0.9280575539568344,0,0.9285714285714286
John Ross,0.1202185792349726,0.351063829787234,0.5618556701030928,0.4465116279069767,0,0.6788990825688074
John Settle,0.4472727272727272,0.7207792207792207,0.9415584415584416,0.8947368421052632,1,
John Stephens,0.3636363636363636,0.7662337662337663,0.9407894736842104,0.863013698630137,0,0.6911764705882353
John Tarver,0.2407407407407407,0.4710743801652892,0.5899280575539568,0.4714285714285714,1,
Johnny Bailey,0.0526315789473684,0.0890410958904109,0.4632352941176471,0.6343283582089553,0,0.8428571428571429
Johnny Davis,0.1280487804878048,0.3720930232558139,0.4302325581395348,0.4518072289156626,0,0.3939393939393939
Johnny Hector,0.1962025316455696,0.5493827160493827,0.7096774193548387,0.8362573099415205,0,0.9381818181818182
Johnny Johnson 2,0.4802631578947368,0.7945205479452054,0.9485294117647058,0.9477611940298508,0,0.9428571428571428
Joique Bell,0.4339622641509434,0.6369047619047619,0.783625730994152,0.7150837988826816,0,0.543010752688172
Jon Keyworth,0.4388489208633093,0.7,0.8954248366013072,0.7579617834394905,0,0.7134146341463414
Jon Ritchie,0.131578947368421,0.546583850931677,0.567741935483871,0.3561643835616438,0,0.0066225165562913
Jon Vaughn,0.2123287671232876,0.2794117647058823,0.4477611940298507,0.3642857142857142,1,
Jon Witman,0.1267605633802817,0.18,0.3026315789473684,0.2981366459627329,0,0.3032258064516129
Jonathan Dwyer,0.0259740259740259,0.3061224489795918,0.5408805031446541,0.7023809523809523,0,0.6081871345029239
Jonathan Grimes,0.050314465408805,0.2738095238095238,0.4970760233918128,0.6480446927374302,0,0.6559139784946236
Jonathan Stewart,0.3225806451612903,0.7133757961783439,0.8896103896103896,0.91156462585034,0,0.8490566037735849
Jonathan Wells,0.0728476821192053,0.2531645569620253,0.4550898203592814,0.5844155844155844,1,
Jonathan Williams,0.032258064516129,0.0327868852459016,0.0372340425531914,0.3608247422680412,0,0.3720930232558139
Jordan Howard,0.5645161290322581,0.9234972677595628,0.9893617021276596,0.9020618556701032,0,0.7441860465116279
Jordan Todman,0.0314465408805031,0.3214285714285714,0.6374269005847953,0.7262569832402235,0,0.6666666666666666
Jordan Wilkins,0.3297872340425531,0.6134020618556701,0.8093023255813954,0.5504587155963303,0,0.3823529411764705
Jorvorskie Lane,0.1635220125786163,0.1785714285714285,0.6198830409356725,0.4972067039106145,1,
Joseph Addai,0.4901960784313725,0.9006622516556292,0.9483870967741936,0.9554140127388536,0,0.8311688311688312
Josh Ashton,0.4259259259259259,0.6198347107438017,0.6474820143884892,0.4571428571428571,1,
Josh Ferguson,0.1021505376344086,0.1912568306010929,0.2393617021276596,0.2835051546391752,1,
Josh Vaughan,0.0649350649350649,0.1768707482993197,0.1132075471698113,0.0535714285714285,1,
Julius Jones,0.3353293413173652,0.577922077922078,0.8627450980392157,0.8741721854304636,0,0.7806451612903226
Junior Tautalatasi,0.3216374269005848,0.6436363636363637,0.4675324675324675,0.3506493506493506,1,
Justin Fargas,0.2215189873417721,0.4071856287425149,0.5584415584415584,0.6470588235294118,0,0.7615894039735099
Justin Forsett,0.3439490445859872,0.6103896103896104,0.7482993197278912,0.7924528301886793,0,0.6904761904761905
Justin Griffith,0.2848101265822785,0.4910179640718562,0.7727272727272727,0.7777777777777778,0,0.6887417218543046
Justin Jackson,0.2765957446808511,0.5412371134020618,0.786046511627907,0.7844036697247706,0,0.7303921568627451
Kahlil Bell,0.197452229299363,0.2207792207792207,0.3945578231292517,0.3522012578616352,1,
Kalen Ballage,0.2606382978723404,0.4020618556701031,0.586046511627907,0.463302752293578,1,
Keith Byars,0.2163742690058479,0.68,0.8181818181818182,0.9025974025974026,0,0.9473684210526316
Keith Elias,0.0214285714285714,0.1437908496732026,0.2112676056338028,0.2,0,0.2565789473684211
Keith Griffin,0.0679012345679012,0.4,0.631578947368421,0.7854545454545454,0,0.3701298701298701
Keith Henderson,0.2532467532467532,0.3355263157894737,0.541095890410959,0.3970588235294117,1,
Keith Jones,0.3116883116883117,0.4539473684210526,0.636986301369863,0.5367647058823529,1,
Keith Smith,0.2795698924731182,0.2786885245901639,0.324468085106383,0.3144329896907216,0,0.4837209302325581
Keith Woodside,0.1818181818181818,0.5909090909090909,0.8026315789473685,0.8013698630136986,1,
Kelvin Bryant,0.3684210526315789,0.8109090909090909,0.9285714285714286,0.8051948051948052,0,0.6973684210526315
Ken Brown 4,0.0,0.0,0.0925925925925925,0.6033057851239669,0,0.762589928057554
Ken Lacy,0.191358024691358,0.2451612903225806,0.3333333333333333,0.3854545454545454,1,
Kendall Hunter,0.3401360544217687,0.6289308176100629,0.8095238095238095,0.5789473684210527,0,0.3407821229050279
Kenjon Barner,0.0357142857142857,0.0409356725146198,0.1564245810055866,0.3602150537634409,0,0.5027322404371585
Kenneth Darby,0.1589403973509933,0.3548387096774194,0.5796178343949044,0.551948051948052,1,
Kenneth Davis,0.4210526315789473,0.7781818181818182,0.7467532467532467,0.6428571428571429,0,0.7039473684210527
Kenny Bynum,0.0666666666666666,0.1578947368421052,0.4720496894409938,0.535483870967742,1,
Kenny King 2,0.0232558139534883,0.3662790697674418,0.6566265060240963,0.8424242424242424,0,0.7278481012658228
Kenny Watson,0.3973509933774834,0.3670886075949367,0.5688622754491018,0.2077922077922078,0,0.4836601307189542
Kenyan Drake,0.2741935483870967,0.6229508196721312,0.8670212765957447,0.8865979381443299,0,0.8976744186046511
Kerry Porter,0.149090909090909,0.0259740259740259,0.2077922077922078,0.4407894736842105,1,
Kerwynn Williams,0.1345029239766081,0.329608938547486,0.6236559139784946,0.7213114754098361,1,
Kevan Barlow,0.2671232876712329,0.6225165562913907,0.879746835443038,0.8922155688622755,0,0.8636363636363636
Kevin Faulk,0.1304347826086956,0.4451612903225806,0.7054794520547946,0.8079470198675497,0,0.8037974683544303
Kevin Jones 2,0.5089820359281437,0.7467532467532467,0.915032679738562,0.8344370860927153,0,0.7354838709677419
Kevin Long 2,0.0955414012738853,0.5,0.686046511627907,0.8081395348837209,0,0.6927710843373494
Kevin Mack,0.6,0.8304093567251462,0.9636363636363636,0.8051948051948052,0,0.6688311688311688
Kevin Smith,0.3741935483870968,0.6496815286624203,0.7597402597402597,0.7891156462585034,0,0.779874213836478
