Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Retire,NextPercentile
Dave Moore,0.1662198391420911,0.4150943396226415,0.59375,0.5907990314769975,0.631578947368421,0.6885644768856448,0.7524038461538461,0.7517084282460137,0.7453271028037384,0,0.7845433255269321
David Hill,0.40625,0.7138364779874213,0.887240356083086,0.9155313351498636,0.8781163434903048,0.8310626702997275,0.828080229226361,0.7831978319783198,0.6675062972292192,0,0.448
David Martin,0.2412177985948477,0.4150110375275938,0.5764462809917356,0.560081466395112,0.6748466257668712,0.702355460385439,0.7593360995850622,0.777319587628866,0.628099173553719,0,0.4813278008298755
David Patten,0.3333333333333333,0.5889423076923077,0.7266514806378133,0.677570093457944,0.7892271662763466,0.9006622516556292,0.8925619834710744,0.9063136456211812,0.8302658486707567,0,0.8265524625267666
Deangelo Williams,0.3254817987152034,0.533195020746888,0.688659793814433,0.6673553719008265,0.6078838174273858,0.5992063492063492,0.6118546845124283,0.6877470355731226,0.6573705179282868,0,0.6764705882352942
Deion Branch,0.5298013245033113,0.8347107438016529,0.9144602851323828,0.9386503067484664,0.9207708779443254,0.950207468879668,0.9154639175257732,0.8842975206611571,0.8879668049792531,0,0.9186507936507936
Deion Sanders,0.0025906735751295,0.0,0.2041343669250646,0.4262734584450402,0.633423180592992,0.4713541666666667,0.4915254237288136,0.4282296650717703,0.389294403892944,0,0.5048076923076923
Delanie Walker,0.171306209850107,0.4211618257261411,0.6474226804123712,0.6508264462809917,0.6369294605809128,0.6388888888888888,0.7036328871892925,0.7628458498023716,0.8386454183266933,0,0.9274509803921568
Demaryius Thomas,0.2717842323651452,0.6428571428571429,0.9139579349904398,0.9782608695652174,1.0,0.9980392156862744,0.994263862332696,0.970873786407767,0.9531835205992508,0,0.9318600368324124
Dennis Gentry,0.0458452722063037,0.040650406504065,0.0957178841309823,0.2533333333333333,0.5767326732673267,0.7903494176372712,0.7573333333333333,0.7746113989637305,0.7789757412398922,0,0.7312661498708011
Dennis Northcutt,0.3691588785046729,0.5433255269320844,0.8322295805739515,0.890495867768595,0.9490835030549898,0.9222903885480572,0.8586723768736617,0.8464730290456431,0.8329896907216495,0,0.859504132231405
Derek Hagan,0.2676659528907923,0.6203319502074689,0.7422680412371134,0.7107438016528925,0.6659751037344398,0.6884920634920635,0.7170172084130019,0.5790513833992095,0.5298804780876494,1,
Derrick Alexander,0.4739583333333333,0.6440677966101694,0.9210526315789472,0.927007299270073,0.9879807692307692,0.9658314350797268,0.9789719626168224,0.9765807962529274,0.9249448123620309,1,
Derrick Fenner 2,0.0751295336787564,0.2398921832884097,0.2945736434108527,0.3190348525469169,0.4501347708894879,0.5989583333333334,0.6755447941888619,0.6794258373205742,0.5571776155717761,1,
Derrick Gaffney,0.5341246290801187,0.773841961852861,0.8614958448753463,0.7901907356948229,0.7936962750716332,0.8075880758807588,0.8312342569269522,0.5706666666666667,0.3762376237623762,0,0.3178036605657238
Derrick Mason,0.1143552311435523,0.5600961538461539,0.7107061503416856,0.8411214953271028,0.9203747072599532,0.9735099337748344,0.987603305785124,0.9857433808553973,0.985685071574642,0,0.9464668094218416
Derrick Walker,0.2210242587601078,0.3901808785529715,0.6916890080428955,0.7115902964959568,0.7760416666666666,0.7094430992736077,0.6172248803827751,0.4914841849148418,0.2932692307692308,0,0.316628701594533
Desean Jackson,0.5443298969072164,0.8636363636363636,0.966804979253112,0.9742063492063492,0.9464627151051626,0.9624505928853756,0.9780876494023903,0.9882352941176472,0.97131931166348,0,0.945631067961165
Desmond Clark,0.0273348519362186,0.4485981308411215,0.6463700234192038,0.7527593818984547,0.7066115702479339,0.6965376782077393,0.7116564417177914,0.8094218415417559,0.8630705394190872,0,0.8474226804123711
Desmond Howard,0.064343163538874,0.4177897574123989,0.7864583333333334,0.8401937046004843,0.7727272727272727,0.3722627737226277,0.3052884615384615,0.2710706150341685,0.2686915887850467,0,0.3044496487119438
Devante Parker,0.3980392156862745,0.7934990439770554,0.9067961165048544,0.8801498127340824,0.9300184162062616,0.9351351351351352,0.9550359712230216,0.9058380414312618,0.8745098039215686,1,
Devin Hester,0.032119914346895,0.3651452282157676,0.7175257731958763,0.8863636363636364,0.8858921161825726,0.8412698412698413,0.780114722753346,0.575098814229249,0.5697211155378487,1,
Dexter Bussey,0.0674157303370786,0.486013986013986,0.634375,0.6729559748427673,0.6617210682492581,0.6376021798365122,0.6786703601108033,0.5177111716621253,0.5358166189111748,0,0.4119241192411924
Dez Bryant,0.4564315352697095,0.8095238095238095,0.965583173996176,0.9762845849802372,0.9920318725099602,0.9705882352941176,0.959847036328872,0.9223300970873788,0.8277153558052435,0,0.56353591160221
Dion Lewis,0.0634920634920634,0.2791586998087954,0.2470355731225296,0.1752988047808765,0.2196078431372549,0.3919694072657744,0.6174757281553398,0.7134831460674157,0.7605893186003683,0,0.7153153153153153
Dominic Rhodes,0.1311475409836065,0.1169977924944812,0.3884297520661157,0.384928716904277,0.5337423312883436,0.5010706638115632,0.5124481327800829,0.6494845360824743,0.4545454545454545,0,0.3630705394190871
Don Beebe,0.4145077720207253,0.6549865229110512,0.8372093023255814,0.839142091152815,0.8490566037735849,0.8854166666666666,0.8184019370460048,0.8803827751196173,0.7712895377128953,1,
Don Hasselbeck,0.2861635220125786,0.4183976261127596,0.5912806539509536,0.5844875346260388,0.7683923705722071,0.8051575931232091,0.8102981029810298,0.6397984886649875,0.544,1,
Don Mccauley,0.031578947368421,0.4439252336448598,0.6042553191489362,0.7303370786516854,0.6293706293706294,0.696875,0.839622641509434,0.8605341246290801,0.8664850136239782,0,0.814404432132964
Don Warren,0.3106267029972752,0.5263157894736842,0.6975476839237057,0.7564469914040115,0.7913279132791328,0.783375314861461,0.6666666666666666,0.5816831683168316,0.6206322795341098,0,0.2426666666666666
Donald Driver,0.1731207289293849,0.5747663551401869,0.7330210772833724,0.9050772626931568,0.9173553719008264,0.9714867617107944,0.9795501022494888,0.9957173447537472,0.9896265560165975,0,0.9896907216494846
Donald Lee,0.3037190082644628,0.3380855397148676,0.6278118609406953,0.6188436830835118,0.8091286307053942,0.8185567010309278,0.8119834710743802,0.6701244813278008,0.5753968253968254,1,
Donte Stallworth,0.6247240618101545,0.8119834710743802,0.9307535641547862,0.934560327198364,0.9571734475374732,0.9605809128630706,0.8948453608247423,0.6776859504132231,0.5435684647302904,0,0.628968253968254
Dorsey Levens,0.0572916666666666,0.4648910411622276,0.6913875598086124,0.8223844282238443,0.7716346153846154,0.7904328018223234,0.7336448598130841,0.7400468384074942,0.6136865342163356,0,0.5454545454545454
Doug Cosbie,0.0980926430517711,0.1329639889196676,0.4359673024523161,0.7994269340974212,0.9159891598915988,0.947103274559194,0.928,0.8613861386138614,0.9018302828618968,0,0.752
Drew Hill,0.2779291553133515,0.6011080332409973,0.8010899182561307,0.7765042979942693,0.5582655826558266,0.6272040302267002,0.8826666666666667,0.9851485148514852,0.9983361064891848,0,0.9946666666666668
Drew Pearson,0.4893617021276595,0.8913857677902621,0.9790209790209792,0.996875,0.9874213836477987,0.9703264094955488,0.9809264305177112,0.9445983379501384,0.8910081743869209,0,0.8595988538681948
Duce Staley,0.0900243309002433,0.40625,0.6719817767653758,0.6308411214953271,0.6861826697892272,0.7704194260485652,0.8615702479338843,0.7881873727087576,0.6175869120654397,1,
Duriel Harris,0.44375,0.7767295597484277,0.9198813056379822,0.9509536784741144,0.9085872576177284,0.9373297002724796,0.9140401146131804,0.91869918699187,0.8967254408060453,0,0.7146666666666667
Dwayne Bowe,0.6493775933609959,0.8969072164948454,0.9462809917355371,0.9771784232365144,0.9682539682539684,0.9732313575525812,0.9367588932806324,0.8904382470119522,0.7941176470588235,1,
Dwayne Carswell,0.1380145278450363,0.2727272727272727,0.4160583941605839,0.4879807692307692,0.5945330296127562,0.735981308411215,0.7939110070257611,0.7880794701986755,0.6632231404958677,0,0.6028513238289206
Dwight Clark,0.2670299727520436,0.7922437673130194,0.9591280653950952,0.997134670487106,0.994579945799458,0.9949622166246852,0.9733333333333334,0.9678217821782178,0.9500831946755408,1,
Dwight Scales,0.428125,0.5534591194968553,0.6884272997032641,0.667574931880109,0.4487534626038781,0.5967302452316077,0.6418338108882522,0.7154471544715447,0.5491183879093199,1,
Dwight Stone,0.4209650582362729,0.4373333333333333,0.5854922279792746,0.6819407008086253,0.8630490956072352,0.906166219839142,0.9299191374663072,0.8229166666666666,0.639225181598063,0,0.4521531100478468
Earnest Byner,0.2090680100755667,0.5146666666666667,0.7128712871287128,0.8635607321131448,0.84,0.8419689119170984,0.7601078167115903,0.7338501291989664,0.7158176943699732,0,0.7142857142857143
Ed Dickson,0.2551867219917012,0.6170634920634921,0.7648183556405354,0.7984189723320159,0.7051792828685259,0.6725490196078432,0.6405353728489483,0.7475728155339806,0.7883895131086143,1,
Ed Mccaffrey,0.2377260981912144,0.5951742627345844,0.7654986522911051,0.796875,0.7796610169491526,0.8325358851674641,0.8759124087591241,0.9278846153846154,0.9681093394077448,0,0.9906542056074766
Ed West,0.2644836272040302,0.3866666666666666,0.6732673267326733,0.8119800332778702,0.72,0.7564766839378239,0.7628032345013477,0.8087855297157622,0.6434316353887399,0,0.5660377358490566
Eddie George,0.2105263157894736,0.3479318734793187,0.6442307692307693,0.7380410022779044,0.8387850467289719,0.8243559718969555,0.7924944812362031,0.6384297520661157,0.5132382892057027,1,
Eddie Kennison,0.5430622009569378,0.7639902676399026,0.8389423076923077,0.8610478359908884,0.866822429906542,0.8875878220140515,0.911699779249448,0.9318181818181818,0.9674134419551936,0,0.967280163599182
Eddie Royal,0.6041237113402061,0.7851239669421488,0.8962655601659751,0.7837301587301587,0.768642447418738,0.8122529644268774,0.8944223107569721,0.8980392156862745,0.847036328871893,1,
Edgerrin James,0.3553530751708428,0.7009345794392523,0.7704918032786885,0.7284768211920529,0.6549586776859504,0.7820773930753564,0.8384458077709611,0.8137044967880086,0.7116182572614108,0,0.5216494845360825
Emery Moorehead,0.270440251572327,0.3827893175074184,0.4577656675749318,0.2576177285318559,0.0463215258855585,0.6017191977077364,0.8265582655826558,0.929471032745592,0.872,0,0.849009900990099
Emmanuel Sanders,0.3402489626556016,0.6190476190476191,0.7915869980879541,0.8517786561264822,0.9362549800796812,0.9803921568627452,0.9847036328871892,0.9631067961165048,0.9419475655430712,0,0.9429097605893186
Emmitt Smith,0.0026954177897574,0.0025839793281653,0.1849865951742627,0.5768194070080862,0.7604166666666666,0.7869249394673123,0.6291866028708134,0.5109489051094891,0.3557692307692308,0,0.4464692482915717
Eric Dickerson,0.2493224932249322,0.3501259445843829,0.464,0.344059405940594,0.6056572379367721,0.464,0.582901554404145,0.5929919137466307,0.6408268733850129,0,0.5415549597855228
Eric Green 2,0.3126684636118598,0.6640826873385013,0.7640750670241286,0.8221024258760108,0.8177083333333334,0.8547215496368039,0.7918660287081339,0.8029197080291971,0.6826923076923077,0,0.6104783599088838
Eric Martin 2,0.4426666666666666,0.7722772277227723,0.9633943427620631,0.9546666666666668,0.9792746113989638,0.9595687331536388,0.9276485788113696,0.9436997319034852,0.9649595687331536,0,0.9635416666666666
Eric Metcalf,0.4041450777202072,0.6630727762803235,0.7932816537467701,0.7533512064343163,0.7681940700808625,0.78125,0.900726392251816,0.930622009569378,0.9318734793187348,0,0.84375
Eric Moulds,0.3349282296650718,0.5255474452554745,0.8870192307692307,0.9544419134396356,0.9929906542056076,0.97423887587822,0.9823399558498896,0.975206611570248,0.9775967413441956,0,0.948875255623722
Eric Sievers,0.3596730245231607,0.6361031518624641,0.8157181571815718,0.8387909319899244,0.8293333333333334,0.754950495049505,0.6921797004991681,0.08,0.3549222797927461,0,0.5040431266846361
Eric Weems,0.068041237113402,0.3016528925619834,0.4605809128630705,0.5575396825396826,0.5640535372848948,0.6027667984189723,0.6115537848605578,0.611764705882353,0.4703632887189292,0,0.2621359223300971
Ernest Givins,0.6707920792079208,0.9201331114808652,0.9813333333333332,0.9766839378238342,0.967654986522911,0.9534883720930232,0.941018766756032,0.935309973045822,0.9088541666666666,0,0.8619854721549637
Ernie Conwell,0.2440191387559808,0.6131386861313869,0.7331730769230769,0.7175398633257403,0.5630841121495327,0.6323185011709602,0.7350993377483444,0.7706611570247934,0.725050916496945,0,0.6339468302658486
Ernie Mills,0.3540051679586563,0.5576407506702413,0.7574123989218329,0.8020833333333334,0.8789346246973365,0.8421052631578947,0.7737226277372263,0.78125,0.7972665148063781,1,
Ethan Horton,0.088,0.1237623762376237,0.4958402662229617,0.112,0.4015544041450777,0.5822102425876011,0.8320413436692506,0.8337801608579088,0.816711590296496,0,0.7552083333333334
Floyd Turner,0.2616580310880829,0.6064690026954178,0.8888888888888888,0.8257372654155496,0.784366576819407,0.7135416666666666,0.8232445520581114,0.861244019138756,0.708029197080292,0,0.7764423076923077
Franco Harris,0.3364485981308411,0.4297872340425532,0.6479400749063671,0.6573426573426573,0.715625,0.610062893081761,0.5222551928783383,0.5776566757493188,0.6648199445983379,0,0.659400544959128
Frank Gore,0.1574642126789366,0.5032119914346895,0.7551867219917012,0.8103092783505155,0.8285123966942148,0.8153526970954357,0.7619047619047619,0.6978967495219885,0.6343873517786561,0,0.6195219123505976
Frank Lewis,0.2052631578947368,0.602803738317757,0.8170212765957446,0.902621722846442,0.8846153846153846,0.8625,0.8270440251572327,0.8991097922848664,0.9455040871934604,0,0.9584487534626038
Frank Sanders,0.5835351089588378,0.8253588516746412,0.9197080291970804,0.908653846153846,0.9157175398633256,0.9345794392523364,0.9063231850117096,0.9072847682119204,0.8326446280991735,1,
Frank Wycheck,0.0781671159029649,0.2786458333333333,0.585956416464891,0.7033492822966507,0.8442822384428224,0.8341346153846154,0.8724373576309795,0.8107476635514018,0.8641686182669789,0,0.8233995584988962
Fred Banks,0.2266666666666666,0.3094059405940594,0.6422628951747088,0.5973333333333334,0.7979274611398963,0.7924528301886793,0.7622739018087855,0.7345844504021448,0.7628032345013477,1,
Fred Baxter,0.2722371967654987,0.4088541666666667,0.6368038740920097,0.569377990430622,0.7031630170316302,0.71875,0.715261958997722,0.6191588785046729,0.6018735362997658,0,0.5739514348785872
Fred Biletnikoff,0.975,0.9894736842105264,0.9906542056074766,1.0,0.99250936329588,0.9545454545454546,0.95,0.9371069182389936,0.9020771513353116,1,
Fred Jackson,0.2904564315352697,0.5587628865979382,0.75,0.7365145228215768,0.7718253968253969,0.7323135755258127,0.741106719367589,0.6872509960159362,0.692156862745098,1,
Fred Mccrary,0.0944309927360774,0.0669856459330143,0.121654501216545,0.0625,0.3416856492027335,0.4789719626168224,0.5784543325526932,0.4944812362030905,0.396694214876033,0,0.4256619144602851
Fred Taylor,0.3942307692307692,0.5808656036446469,0.647196261682243,0.4496487119437939,0.5849889624724062,0.7252066115702479,0.8044806517311609,0.7525562372188139,0.6873661670235546,0,0.553941908713693
Freddie Scott,0.4269662921348314,0.3811188811188811,0.48125,0.4654088050314465,0.7477744807121661,0.9100817438692098,0.9362880886426592,0.9727520435967304,0.9426934097421203,0,0.8753387533875339
Freddie Solomon 2,0.5104895104895105,0.75,0.8427672955974843,0.8427299703264095,0.885558583106267,0.9390581717451524,0.9782016348773842,0.9541547277936964,0.951219512195122,0,0.9395465994962215
Freeman Mcneil,0.1934604904632152,0.5157593123209169,0.5880758807588076,0.6700251889168766,0.6106666666666667,0.7648514851485149,0.8452579034941764,0.7893333333333333,0.689119170984456,0,0.6388140161725068
Garrison Hearst,0.0673854447439353,0.2369791666666666,0.4939467312348668,0.6124401913875598,0.6982968369829684,0.7884615384615384,0.6856492027334852,0.5,0.2576112412177986,0,0.543046357615894
Gary Anderson 3,0.304,0.7178217821782178,0.903494176372712,0.816,0.466321243523316,0.4097035040431266,0.5038759689922481,0.6541554959785523,0.5525606469002695,1,
Gary Barnidge,0.0288659793814433,0.268595041322314,0.2800829875518672,0.2837301587301587,0.2466539196940726,0.4782608695652174,0.6593625498007968,0.8333333333333334,0.9063097514340344,1,
Gary Brown 2,0.082687338501292,0.0804289544235924,0.4097035040431266,0.5390625,0.5205811138014528,0.1698564593301435,0.0875912408759124,0.2427884615384615,0.3120728929384966,1,
Gary Clark,0.6,0.9108910891089108,0.9933444259567388,0.9893333333333332,0.9844559585492229,0.9919137466307276,0.9974160206718348,0.9973190348525468,0.9838274932614556,0,0.9505208333333334
Gene Washington 2,1.0,1.0,1.0,0.9914893617021276,0.9887640449438202,0.972027972027972,0.978125,0.9622641509433962,0.8367952522255193,0,0.7384196185286104
Gerald Riggs,0.2320916905444126,0.3468834688346883,0.3828715365239294,0.3626666666666667,0.4331683168316831,0.7537437603993344,0.5226666666666666,0.5051813471502591,0.3638814016172507,0,0.1782945736434108
Giovani Bernard,0.4565217391304347,0.7171314741035857,0.8254901960784313,0.7915869980879541,0.7902912621359224,0.7621722846441947,0.6998158379373849,0.6774774774774774,0.6187050359712231,0,0.551789077212806
Glyn Milburn,0.1698113207547169,0.5703125,0.7263922518159807,0.6052631578947368,0.3844282238442822,0.3413461538461538,0.4624145785876993,0.3247663551401869,0.1686182669789227,1,
Golden Tate,0.2780082987551867,0.5158730158730159,0.8126195028680688,0.8913043478260869,0.9661354581673308,0.9725490196078432,0.982791586998088,0.974757281553398,0.9644194756554308,0,0.9447513812154696
Greg Baty,0.3415841584158416,0.7004991680532446,0.5253333333333333,0.2642487046632124,0.0107816711590296,0.2790697674418604,0.4182305630026809,0.5849056603773585,0.5625,1,
Greg Hawthorne,0.1171662125340599,0.3019390581717451,0.3760217983651226,0.66189111747851,0.7425474254742548,0.836272040302267,0.7226666666666667,0.6410891089108911,0.7121464226289518,1,
Greg Jennings,0.4239828693790149,0.8381742738589212,0.9752577319587628,0.9917355371900828,0.991701244813278,0.9900793650793652,0.9636711281070746,0.932806324110672,0.900398406374502,0,0.8725490196078431
Greg Jones,0.1018329938900203,0.2310838445807771,0.2334047109207709,0.412863070539419,0.4783505154639175,0.5247933884297521,0.4045643153526971,0.3333333333333333,0.4110898661567878,0,0.3675889328063241
Greg Olsen,0.3485477178423236,0.6783505154639176,0.8739669421487604,0.8402489626556017,0.8333333333333334,0.869980879541109,0.924901185770751,0.950199203187251,0.9588235294117649,0,0.9732313575525812
Greg Pruitt 2,0.2638297872340425,0.5730337078651685,0.7587412587412588,0.840625,0.8710691823899371,0.8545994065281899,0.8038147138964578,0.775623268698061,0.7656675749318801,0,0.7822349570200573
Guy Mcintyre,0.1973333333333333,0.2305699481865284,0.2641509433962264,0.0180878552971576,0.0134048257372654,0.013477088948787,0.0104166666666666,0.0193704600484261,0.0191387559808612,1,
Harold Carmichael,0.4894736842105263,0.6542056074766355,0.9617021276595744,1.0,1.0,0.98125,0.9654088050314464,0.9762611275964392,0.994550408719346,0,0.9889196675900276
Harold Green,0.1725067385444744,0.3927648578811369,0.5040214477211796,0.4851752021563342,0.5442708333333334,0.6077481840193705,0.6866028708133971,0.6909975669099757,0.7043269230769231,1,
Harry Douglas,0.3690721649484536,0.3574380165289256,0.6203319502074689,0.6626984126984127,0.7973231357552581,0.8735177865612648,0.8685258964143426,0.9019607843137256,0.8336520076481836,0,0.6213592233009708
Haven Moses,0.925,0.9210526315789472,0.9345794392523364,0.948936170212766,0.9250936329588016,0.9405594405594404,0.9375,0.9276729559748428,0.940652818991098,0,0.9618528610354224
Haywood Jeffires,0.3211314475873544,0.4666666666666667,0.7875647668393783,0.8975741239892183,0.9328165374677002,0.9758713136729222,0.921832884097035,0.9244791666666666,0.8934624697336562,0,0.8851674641148325
Heath Evans,0.1567328918322295,0.4772727272727273,0.4684317718940937,0.5010224948875256,0.3554603854389722,0.5228215767634855,0.5979381443298969,0.6384297520661157,0.6016597510373444,1,
Heath Miller,0.4539877300613497,0.7687366167023555,0.9024896265560166,0.8907216494845361,0.9008264462809916,0.8464730290456431,0.8531746031746031,0.9063097514340344,0.9051383399209486,0,0.9143426294820716
Henry Childs,0.3286713286713286,0.64375,0.8805031446540881,0.9465875370919882,0.9727520435967304,0.92797783933518,0.8283378746594006,0.484240687679083,0.1653116531165311,0,0.105793450881612
Henry Ellard,0.2222222222222222,0.6624685138539043,0.888,0.9207920792079208,0.956738768718802,0.9706666666666668,0.9974093264248703,0.9973045822102424,0.9948320413436692,0,0.9839142091152816
Henry Marshall,0.496875,0.7421383647798742,0.8753709198813057,0.8392370572207084,0.8753462603878116,0.8692098092643051,0.9369627507163324,0.948509485094851,0.9521410579345088,0,0.9146666666666666
Herman Moore,0.2196382428940568,0.774798927613941,0.9407008086253368,0.9791666666666666,0.9878934624697336,0.9976076555023924,1.0,1.0,0.958997722095672,0,0.8785046728971962
Herschel Walker,0.556930693069307,0.8935108153078203,0.9333333333333332,0.8860103626943006,0.7574123989218329,0.6537467700258398,0.613941018766756,0.7358490566037735,0.8411458333333334,0,0.8208232445520581
Hines Ward,0.3293269230769231,0.7015945330296127,0.8855140186915887,0.9133489461358314,0.977924944812362,0.9917355371900828,0.989816700610998,0.9918200408997956,0.9721627408993576,0,0.966804979253112
Hoby Brenner,0.1743869209809264,0.4412607449856733,0.7317073170731707,0.8765743073047859,0.9066666666666666,0.8688118811881188,0.8868552412645591,0.7253333333333334,0.7253886010362695,0,0.6792452830188679
Horace King,0.1853146853146853,0.425,0.6257861635220126,0.7685459940652819,0.776566757493188,0.7174515235457064,0.6130790190735694,0.6217765042979942,0.5853658536585366,1,
Howard Cross,0.1528497409326424,0.3261455525606469,0.5762273901808785,0.5817694369973191,0.7008086253369272,0.7630208333333334,0.784503631961259,0.715311004784689,0.5060827250608273,0,0.2908653846153846
Ike Hilliard,0.2506082725060827,0.6370192307692307,0.8542141230068337,0.9392523364485982,0.9508196721311476,0.9271523178807948,0.8760330578512396,0.7780040733197556,0.7648261758691206,0,0.7537473233404711
Irving Fryar,0.216624685138539,0.696,0.8762376237623762,0.961730449251248,0.9306666666666666,0.9196891191709844,0.921832884097035,0.937984496124031,0.967828418230563,0,0.981132075471698
Isaac Bruce,0.3854166666666667,0.847457627118644,0.971291866028708,0.9829683698296836,0.935096153846154,0.9567198177676538,0.9766355140186916,0.9859484777517564,0.9668874172185432,0,0.950413223140496
Isaac Curtis,0.723404255319149,0.947565543071161,0.9965034965034965,0.990625,0.959119496855346,0.9436201780415432,0.9318801089918256,0.922437673130194,0.9100817438692098,0,0.8710601719197708
Itula Mili,0.2307692307692307,0.2984054669703872,0.5560747663551402,0.5737704918032787,0.7549668874172185,0.8491735537190083,0.8309572301425662,0.6809815950920245,0.4111349036402569,1,
J J Stokes,0.4891041162227603,0.7081339712918661,0.8540145985401459,0.875,0.8815489749430524,0.9018691588785048,0.8782201405152225,0.8896247240618101,0.8202479338842975,1,
J T Smith,0.4059945504087193,0.7479224376731302,0.9128065395095368,0.8882521489971347,0.8563685636856369,0.6372795969773299,0.72,0.8564356435643564,0.9750415973377704,0,0.9413333333333334
Jabar Gaffney,0.4657836644591611,0.7128099173553719,0.8818737270875764,0.8834355828220859,0.8565310492505354,0.8340248962655602,0.8288659793814434,0.9070247933884298,0.908713692946058,0,0.9404761904761904
Jack Doyle,0.067193675889328,0.2888446215139442,0.4647058823529412,0.722753346080306,0.7825242718446602,0.8052434456928839,0.7974217311233885,0.7135135135135136,0.7643884892086331,1,
Jackie Harris,0.1509433962264151,0.4573643410852713,0.7024128686327078,0.8355795148247979,0.8697916666666666,0.8498789346246973,0.7703349282296651,0.7201946472019465,0.7668269230769231,0,0.7744874715261959
Jacob Tamme,0.0948453608247422,0.2768595041322314,0.6929460580912863,0.7638888888888888,0.8546845124282982,0.7687747035573123,0.7151394422310757,0.7176470588235294,0.7418738049713193,1,
Jake Reed 2,0.3753351206434316,0.5471698113207547,0.8072916666666666,0.910411622276029,0.9760765550239234,0.9975669099756692,0.9855769230769232,0.9453302961275628,0.8457943925233645,0,0.8149882903981265
Jamaal Charles,0.2762886597938144,0.5929752066115702,0.7821576763485477,0.7182539682539683,0.6883365200764818,0.7845849802371542,0.8406374501992032,0.803921568627451,0.5850860420650096,0,0.541747572815534
Jamal Lewis,0.1004672897196261,0.1077283372365339,0.5540838852097131,0.6487603305785123,0.7433808553971487,0.7034764826175869,0.6402569593147751,0.6721991701244814,0.6309278350515464,0,0.6466942148760331
James Brooks,0.3705722070844686,0.4527220630372492,0.5121951219512195,0.4584382871536523,0.664,0.844059405940594,0.9168053244592346,0.8773333333333333,0.8031088082901554,0,0.7547169811320755
James Jett,0.5822102425876011,0.7682291666666666,0.8280871670702179,0.8157894736842105,0.8686131386861314,0.9375,0.938496583143508,0.9228971962616822,0.7868852459016393,1,
James Jones,0.3340248962655601,0.6577319587628866,0.8367768595041323,0.8381742738589212,0.8650793650793651,0.9273422562141492,0.9268774703557312,0.9063745019920318,0.8921568627450981,1,
James Jones 4,0.3008130081300813,0.707808564231738,0.7946666666666666,0.7301980198019802,0.7254575707154742,0.616,0.6398963730569949,0.6091644204851752,0.5167958656330749,0,0.4959785522788204
James Lofton,0.6083086053412463,0.8692098092643051,0.9833795013850416,0.997275204359673,0.994269340974212,1.0,1.0,0.9946666666666668,0.9504950495049505,0,0.9650582362728786
James Mcknight,0.3489583333333333,0.5617433414043583,0.8373205741626795,0.8710462287104623,0.8846153846153846,0.7630979498861048,0.75,0.711943793911007,0.8498896247240618,0,0.762396694214876
James Thrash,0.2019464720194647,0.5,0.6947608200455581,0.7733644859813084,0.8711943793911007,0.913907284768212,0.9008264462809916,0.8391038696537678,0.8098159509202454,0,0.7237687366167024
James Wilder,0.3542234332425068,0.6876790830945558,0.8238482384823849,0.8564231738035264,0.744,0.6658415841584159,0.6788685524126455,0.4533333333333333,0.4689119170984456,0,0.3369272237196765
Jamie Williams,0.2997481108312342,0.536,0.7351485148514851,0.8286189683860233,0.584,0.538860103626943,0.4420485175202156,0.627906976744186,0.5442359249329759,0,0.5498652291105122
Jared Cook,0.1694214876033057,0.4979253112033195,0.7777777777777778,0.8508604206500956,0.8794466403162056,0.8824701195219123,0.8392156862745098,0.8202676864244742,0.7728155339805826,0,0.897003745318352
Jarvis Landry,0.4900398406374502,0.8686274509803922,0.9751434034416826,0.9844660194174756,0.9737827715355806,0.9742173112338858,0.9657657657657658,0.9442446043165468,0.8455743879472694,1,
Jason Avant,0.1156316916488222,0.470954356846473,0.7195876288659794,0.8305785123966942,0.8589211618257261,0.8432539682539683,0.8413001912045889,0.7944664031620553,0.8027888446215139,0,0.7098039215686275
Jason Dunn,0.4473684210526316,0.5936739659367397,0.6850961538461539,0.3507972665148063,0.2827102803738318,0.4637002341920375,0.5629139072847682,0.6136363636363636,0.5906313645621182,0,0.6114519427402862
Jason Witten,0.390495867768595,0.7169042769857433,0.901840490797546,0.9229122055674518,0.9564315352697096,0.9608247422680412,0.9772727272727272,0.9854771784232366,0.9722222222222222,0,0.9694072657743786
Jay Novacek,0.0186666666666666,0.0396039603960396,0.4858569051580699,0.6746666666666666,0.7953367875647669,0.8355795148247979,0.7855297157622739,0.868632707774799,0.7816711590296496,0,0.8203125
Jay Saldi,0.040625,0.3270440251572327,0.3560830860534125,0.4959128065395095,0.554016620498615,0.6185286103542235,0.4441260744985673,0.3875338753387534,0.2594458438287154,1,
Jeff Chadwick,0.4715447154471545,0.8085642317380353,0.9253333333333332,0.9405940594059404,0.9534109816971714,0.904,0.7849740932642487,0.784366576819407,0.7984496124031008,0,0.8230563002680965
Jeff Graham,0.1317829457364341,0.6487935656836461,0.8328840970350404,0.953125,0.973365617433414,0.9665071770334928,0.94647201946472,0.903846153846154,0.9111617312072892,0,0.9509345794392524
Jeff Thomason,0.0938337801608579,0.1293800539083558,0.1432291666666666,0.2033898305084746,0.4569377990430622,0.5425790754257908,0.5673076923076923,0.5626423690205011,0.6214953271028038,0,0.5901639344262295
