Player,Year1,Year2,Year3,Year4,Year5,Year6,Retire,NextPercentile
Albert Lewis,0.4316831683168317,0.6312741312741312,0.9408502772643254,0.9613970588235294,0.9419642857142856,0.7075471698113207,0,0.6923076923076923
Albert McClellan,0.4654963680387409,0.623792270531401,0.6530856800479329,0.6338700059630292,0.5827893175074184,0.6868035190615835,0,0.6594626168224299
Aldon Smith,0.826271186440678,0.9722222222222222,0.988615937687238,0.9415623136553368,0.7839762611275964,0.6879765395894428,0,0.615070093457944
Aldrick Robinson,0.1068840579710145,0.0575194727381665,0.0524746571258199,0.0409495548961424,0.039882697947214,0.4906542056074766,1,
Alec Ogletree,0.8993409227082085,0.9880739415623137,0.9887240356083086,0.9671554252199414,0.9579439252336448,0.9928994082840236,0,0.9815146094215862
Alex Armah,0.2990654205607476,0.3881656804733728,0.3953488372093023,0.3158508158508158,0.342725704427832,0.2941527446300715,0,0.3059045226130653
Alex Bannister,0.5040214477211796,0.5717932354818124,0.6025957972805933,0.5487804878048781,0.4715840386940749,0.3826191913095956,1,
Alex Brown,0.6751754945756222,0.8436341161928307,0.9445121951219512,0.9582829504232164,0.9643934821967411,0.9708159618820726,0,0.9681490384615384
Alex Carrington,0.4646643109540636,0.5556900726392252,0.6672705314009661,0.670461354104254,0.6189624329159212,0.4759643916913946,1,
Alex Gordon,0.6056547619047619,0.6716981132075471,0.8330206378986866,0.5872420262664165,0.5065666041275797,0.3401486988847583,1,
Alex Lewis,0.6792682926829269,0.6831922611850061,0.7223898611949306,0.620011911852293,0.6712740384615384,0.6100478468899522,0,0.552414605418139
Alex Mack,0.0873205741626794,0.2979976442873969,0.3093220338983051,0.3641304347826087,0.2648292390653086,0.1890280262373285,0,0.1643916913946587
Alex Molden,0.2822719449225473,0.6348408710217756,0.8159609120521173,0.7769110764430577,0.8301470588235295,0.7158176943699732,0,0.8615188257817485
Alex Okafor,0.10964649490713,0.7471675611210495,0.7857566765578635,0.864516129032258,0.8697429906542056,0.8745562130177514,0,0.8771615980918307
Alex Smith,0.2357920193470374,0.3156306578153289,0.3633071816535908,0.2840976771888028,0.3509615384615384,0.3427033492822967,0,0.3386336866902238
Alfonso Boone,0.5737265415549598,0.6611359285258456,0.707663782447466,0.7,0.6704957678355502,0.6777308388654194,0,0.703394877903514
Alfred Jackson,0.1632270168855534,0.1486988847583643,0.1480075901328273,0.0699432892249527,0.3430034129692833,0.4681583476764199,1,
Alfred Oglesby,0.5159474671669794,0.5834896810506567,0.5427509293680297,0.064516129032258,0.2041587901701323,0.2491467576791808,1,
Alfred Williams,0.3076923076923077,0.7342007434944238,0.7722960151802657,0.833648393194707,0.7440273037542662,0.8846815834767642,0,0.9028475711892796
Alge Crumpler,0.1233243967828418,0.1991065730695596,0.3288009888751545,0.2896341463414634,0.402055622732769,0.3862401931200965,0,0.3847528290649196
Ali Marpet,0.2124629080118694,0.3196480938416422,0.3323598130841121,0.3094674556213018,0.2850327966607036,0.2733100233100233,0,0.3116733755031627
Allan Ellis,0.1658291457286432,0.5049019607843137,0.6502242152466368,0.8838174273858921,0.9133858267716536,0.8713235294117647,0,0.7038327526132404
Allen Aldridge,0.447098976109215,0.4199655765920826,0.4087102177554438,0.4071661237785016,0.6302652106084243,0.9191176470588236,0,0.8793565683646113
Allen Bailey,0.5326876513317191,0.5917874396135265,0.6662672258837627,0.7346451997614788,0.8415430267062315,0.827565982404692,0,0.8095794392523364
Allen Robinson,0.1806797853309481,0.2362017804154302,0.2797653958944281,0.1536214953271028,0.144378698224852,0.1502683363148479,0,0.2243589743589743
Allen Rossum,0.1726384364820846,0.1747269890795632,0.5933823529411765,0.4939678284182305,0.5328653477983408,0.4820766378244747,0,0.6408536585365854
Alonzo Mitz,0.0349264705882352,0.0267857142857142,0.2660377358490566,0.273921200750469,0.3395872420262664,0.2532833020637898,0,0.5446096654275093
Alonzo Spellman,0.1431226765799256,0.3130929791271347,0.6294896030245747,0.8600682593856656,0.9173838209982788,0.8157453936348409,0,0.511400651465798
Alphonso Carreker,0.1409266409266409,0.3678373382624769,0.5569852941176471,0.6964285714285714,0.4622641509433962,0.5478424015009381,1,
