Player,Year1,Year2,Year3,Retire,NextPercentile
Ken Dorsey,0.1058823529411764,0.3218390804597701,0.4157303370786517,0,0.202127659574468
Ken O Brien,0.2142857142857142,0.5853658536585366,0.8941176470588236,0,0.953125
Ken Stabler,0.2068965517241379,0.4333333333333333,0.6923076923076923,0,0.8205128205128205
Kent Graham,0.175,0.2025316455696202,0.4444444444444444,0,0.2954545454545454
Kerry Collins,0.1136363636363636,0.4222222222222222,0.5555555555555556,0,0.6067415730337079
Kevin Kolb,0.0,0.0666666666666666,0.2650602409638554,0,0.5581395348837209
Kim Mcquilken,0.0576923076923076,0.0769230769230769,0.1551724137931034,0,0.4285714285714285
Kordell Stewart,0.375,0.5,0.8666666666666667,0,0.8314606741573034
Koy Detmer,0.2584269662921348,0.449438202247191,0.4777777777777778,0,0.3170731707317073
Kurt Warner,0.1235955056179775,0.6179775280898876,0.9444444444444444,0,1.0
Kyle Boller,0.0843373493975903,0.2941176470588235,0.5287356321839081,0,0.5842696629213483
Kyle Mackey,0.3046875,0.0705882352941176,0.3292682926829268,1,
Kyle Orton,0.0804597701149425,0.1123595505617977,0.2446808510638297,0,0.4111111111111111
Landry Jones,0.1095890410958904,0.3194444444444444,0.6438356164383562,1,
Larry Lawrence,0.0961538461538461,0.0961538461538461,0.0689655172413793,1,
Logan Woodside,0.056338028169014,0.0675675675675675,0.0405405405405405,0,0.1111111111111111
Luke Mccown,0.0588235294117647,0.1034482758620689,0.1348314606741573,0,0.2659574468085106
Lynn Dickey,0.0666666666666666,0.0512820512820512,0.358974358974359,0,0.5769230769230769
Marc Bulger,0.3012048192771084,0.5421686746987951,0.9176470588235294,0,0.8620689655172413
Marc Wilson,0.1594202898550724,0.3380281690140845,0.5774647887323944,0,0.6049382716049383
Mark Brunell,0.0617283950617283,0.3522727272727273,0.7333333333333333,0,0.9444444444444444
Mark Herrmann,0.2394366197183098,0.3580246913580246,0.4404761904761904,0,0.3780487804878049
Mark Malone,0.1971830985915492,0.2253521126760563,0.4320987654320987,0,0.4166666666666667
Mark Rypien,0.2470588235294117,0.7439024390243902,0.9113924050632912,0,0.986842105263158
Mark Sanchez,0.1566265060240964,0.4534883720930232,0.65,0,0.527027027027027
Mark Vlasic,0.09375,0.0823529411764705,0.1219512195121951,0,0.1518987341772152
Marques Tuiasosopo,0.1951219512195122,0.2409638554216867,0.3132530120481928,0,0.1176470588235294
Marty Domres,0.5862068965517241,0.6666666666666666,0.8974358974358975,0,0.8717948717948718
Matt Blundin,0.0379746835443038,0.0493827160493827,0.0568181818181818,0,0.0666666666666666
Matt Cassel,0.2528735632183908,0.4382022471910112,0.5319148936170213,0,0.6666666666666666
Matt Cavanaugh,0.2307692307692307,0.5507246376811594,0.7746478873239436,0,0.7323943661971831
Matt Flynn,0.0444444444444444,0.1927710843373494,0.4651162790697674,0,0.7125
Matt Gutierrez,0.351063829787234,0.3666666666666666,0.5662650602409639,1,
Matt Hasselbeck,0.0674157303370786,0.3333333333333333,0.4878048780487805,0,0.7228915662650602
Matt Kofler,0.056338028169014,0.3209876543209876,0.4285714285714285,0,0.5487804878048781
Matt Leinart 2,0.2808988764044944,0.4468085106382978,0.7222222222222222,0,0.6265060240963856
Matt Mcgloin,0.2142857142857142,0.3513513513513513,0.4931506849315068,0,0.4583333333333333
Matt Moore,0.1808510638297872,0.1555555555555555,0.4337349397590361,0,0.4186046511627907
Matt Robinson 2,0.1269841269841269,0.4461538461538462,0.6615384615384615,0,0.6666666666666666
Matt Ryan,0.3222222222222222,0.6867469879518072,0.9186046511627908,0,0.95
Matt Schaub,0.1764705882352941,0.4827586206896552,0.7191011235955056,0,0.851063829787234
Mike Boryla,0.4423076923076923,0.6346153846153846,0.7931034482758621,0,0.492063492063492
Mike Buck,0.3026315789473684,0.4375,0.5569620253164557,0,0.2592592592592592
Mike Glennon,0.1571428571428571,0.3378378378378378,0.3150684931506849,0,0.375
Mike Kruczek,0.3275862068965517,0.4761904761904761,0.5846153846153846,0,0.3692307692307692
Mike Livingston,0.6551724137931034,0.6333333333333333,0.717948717948718,0,0.6923076923076923
Mike Mcmahon,0.1219512195121951,0.3614457831325301,0.3614457831325301,0,0.3764705882352941
Mike Moroski,0.1384615384615384,0.4782608695652174,0.647887323943662,0,0.676056338028169
Mike Pagel,0.1690140845070422,0.4938271604938271,0.7380952380952381,0,0.7804878048780488
Mike Phipps,0.7241379310344828,0.5333333333333333,0.7948717948717948,0,0.6666666666666666
Mike Rae,0.2758620689655172,0.5555555555555556,0.7230769230769231,0,0.4923076923076923
Mike Taliaferro,0.2413793103448276,0.1,0.3076923076923077,1,
Mike Tomczak,0.1341463414634146,0.3411764705882353,0.734375,0,0.7529411764705882
Mike Vick,0.2317073170731707,0.5662650602409639,0.8313253012048193,0,0.8235294117647058
Moses Moreno,0.0898876404494382,0.3258426966292135,0.4888888888888889,1,
Neil Graff,0.4615384615384615,0.5576923076923077,0.5689655172413793,0,0.3333333333333333
Neil Lomax,0.1267605633802817,0.3380281690140845,0.6666666666666666,0,0.9404761904761904
Neil O Donnell,0.2631578947368421,0.55,0.8860759493670886,0,0.8518518518518519
Nick Foles,0.081081081081081,0.5571428571428572,0.7972972972972973,0,0.7808219178082192
Norris Weese,0.1034482758620689,0.4444444444444444,0.7076923076923077,0,0.7538461538461538
Oliver Luck,0.3086419753086419,0.5,0.6341463414634146,0,0.5647058823529412
Pat Haden,0.3620689655172414,0.8253968253968254,0.953846153846154,0,0.8923076923076924
Pat Ryan,0.1076923076923077,0.2,0.2608695652173913,0,0.1549295774647887
Pat Sullivan,0.0,0.3846153846153846,0.5384615384615384,0,0.5384615384615384
Patrick Ramsey,0.1204819277108433,0.3012048192771084,0.5411764705882353,0,0.6896551724137931
Paul Justin,0.0227272727272727,0.3555555555555555,0.6222222222222222,0,0.7191011235955056
Paul Mcdonald,0.0,0.1690140845070422,0.5211267605633803,0,0.5925925925925926
Pete Beathard,0.6896551724137931,0.8,0.6666666666666666,0,0.6153846153846154
Pete Liske,0.5172413793103449,0.9,0.8717948717948718,1,
Peter Tom Willis,0.1139240506329113,0.3815789473684211,0.6625,0,0.5189873417721519
Peyton Manning,0.348314606741573,0.797752808988764,1.0,0,0.975609756097561
Phil Simms,0.1692307692307692,0.4202898550724637,0.5774647887323944,0,0.3098591549295774
Philip Rivers,0.2352941176470588,0.3448275862068966,0.6853932584269663,0,0.7659574468085106
Quincy Carter,0.1829268292682926,0.3855421686746988,0.6144578313253012,0,0.6470588235294118
Quinn Gray,0.2758620689655172,0.5168539325842697,0.8723404255319149,0,0.8666666666666667
Randall Cunningham,0.1707317073170731,0.3294117647058823,0.765625,0,0.8235294117647058
