Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Retire,NextPercentile
Kerry Collins,0.1136363636363636,0.4222222222222222,0.5555555555555556,0.6067415730337079,0.4831460674157303,0.7666666666666667,0.7926829268292683,0.8192771084337349,0.7228915662650602,0,0.7647058823529411
Kordell Stewart,0.375,0.5,0.8666666666666667,0.8314606741573034,0.8539325842696629,0.7222222222222222,0.7804878048780488,0.8072289156626506,0.7349397590361446,0,0.3529411764705882
Kurt Warner,0.1235955056179775,0.6179775280898876,0.9444444444444444,1.0,0.9036144578313252,0.6626506024096386,0.5058823529411764,0.6436781609195402,0.7415730337078652,0,0.8191489361702128
Kyle Boller,0.0843373493975903,0.2941176470588235,0.5287356321839081,0.5842696629213483,0.723404255319149,0.5333333333333333,0.3855421686746988,0.2441860465116279,0.225,1,
Kyle Orton,0.0804597701149425,0.1123595505617977,0.2446808510638297,0.4111111111111111,0.7590361445783133,0.872093023255814,0.875,0.8243243243243243,0.7571428571428571,0,0.7837837837837838
Luke Mccown,0.0588235294117647,0.1034482758620689,0.1348314606741573,0.2659574468085106,0.3,0.3734939759036144,0.3255813953488372,0.35,0.2162162162162162,0,0.0714285714285714
Lynn Dickey,0.0666666666666666,0.0512820512820512,0.358974358974359,0.5769230769230769,0.6538461538461539,0.6206896551724138,0.6984126984126984,0.4615384615384615,0.4307692307692308,0,0.4347826086956521
Marc Wilson,0.1594202898550724,0.3380281690140845,0.5774647887323944,0.6049382716049383,0.6904761904761905,0.7439024390243902,0.6470588235294118,0.8359375,0.5647058823529412,0,0.5609756097560976
Mark Brunell,0.0617283950617283,0.3522727272727273,0.7333333333333333,0.9444444444444444,0.9438202247191012,0.9775280898876404,0.9111111111111112,0.8536585365853658,0.8313253012048193,0,0.7469879518072289
Mark Herrmann,0.2394366197183098,0.3580246913580246,0.4404761904761904,0.3780487804878049,0.4823529411764706,0.671875,0.6,0.6341463414634146,0.6835443037974683,0,0.5789473684210527
Mark Malone,0.1971830985915492,0.2253521126760563,0.4320987654320987,0.4166666666666667,0.6585365853658537,0.8470588235294118,0.796875,0.6588235294117647,0.6097560975609756,1,
Mark Rypien,0.2470588235294117,0.7439024390243902,0.9113924050632912,0.986842105263158,0.95,0.9493670886075948,0.7530864197530864,0.6818181818181818,0.7222222222222222,0,0.6888888888888889
Mark Sanchez,0.1566265060240964,0.4534883720930232,0.65,0.527027027027027,0.2428571428571428,0.2567567567567567,0.3972602739726027,0.5555555555555556,0.2876712328767123,0,0.2058823529411764
Matt Cassel,0.2528735632183908,0.4382022471910112,0.5319148936170213,0.6666666666666666,0.5421686746987951,0.7674418604651163,0.6625,0.6621621621621622,0.5,0,0.4189189189189189
Matt Cavanaugh,0.2307692307692307,0.5507246376811594,0.7746478873239436,0.7323943661971831,0.5308641975308642,0.5595238095238095,0.4756097560975609,0.611764705882353,0.578125,0,0.2705882352941176
Matt Hasselbeck,0.0674157303370786,0.3333333333333333,0.4878048780487805,0.7228915662650602,0.8554216867469879,0.8705882352941177,0.942528735632184,0.9213483146067416,0.946808510638298,0,0.7777777777777778
Matt Moore,0.1808510638297872,0.1555555555555555,0.4337349397590361,0.4186046511627907,0.625,0.5675675675675675,0.4285714285714285,0.4459459459459459,0.5753424657534246,0,0.75
Matt Ryan,0.3222222222222222,0.6867469879518072,0.9186046511627908,0.95,0.9594594594594594,0.9571428571428572,0.918918918918919,0.821917808219178,0.9583333333333334,0,0.9315068493150684
Matt Schaub,0.1764705882352941,0.4827586206896552,0.7191011235955056,0.851063829787234,0.8,0.9036144578313252,0.9418604651162792,0.925,0.9054054054054054,0,0.7285714285714285
Mike Glennon,0.1571428571428571,0.3378378378378378,0.3150684931506849,0.375,0.3287671232876712,0.5588235294117647,0.5352112676056338,0.4929577464788732,0.3783783783783784,1,
Mike Livingston,0.6551724137931034,0.6333333333333333,0.717948717948718,0.6923076923076923,0.8269230769230769,0.8076923076923077,0.8620689655172413,0.873015873015873,0.8153846153846154,0,0.6923076923076923
Mike Pagel,0.1690140845070422,0.4938271604938271,0.7380952380952381,0.7804878048780488,0.7764705882352941,0.6953125,0.4705882352941176,0.3536585365853658,0.4810126582278481,0,0.3947368421052631
Mike Phipps,0.7241379310344828,0.5333333333333333,0.7948717948717948,0.6666666666666666,0.7884615384615384,0.5961538461538461,0.603448275862069,0.5714285714285714,0.5538461538461539,0,0.5846153846153846
Mike Tomczak,0.1341463414634146,0.3411764705882353,0.734375,0.7529411764705882,0.8292682926829268,0.810126582278481,0.7368421052631579,0.7,0.6835443037974683,0,0.7283950617283951
Mike Vick,0.2317073170731707,0.5662650602409639,0.8313253012048193,0.8235294117647058,0.7931034482758621,0.8202247191011236,0.5531914893617021,0.2777777777777778,0.253012048192771,0,0.7209302325581395
Neil O Donnell,0.2631578947368421,0.55,0.8860759493670886,0.8518518518518519,0.9318181818181818,0.8888888888888888,0.8222222222222222,0.8202247191011236,0.7752808988764045,0,0.7333333333333333
Nick Foles,0.081081081081081,0.5571428571428572,0.7972972972972973,0.7808219178082192,0.6944444444444444,0.5205479452054794,0.5882352941176471,0.6056338028169014,0.7183098591549296,0,0.6756756756756757
Pat Ryan,0.1076923076923077,0.2,0.2608695652173913,0.1549295774647887,0.3661971830985915,0.5802469135802469,0.7261904761904762,0.6829268292682927,0.8235294117647058,0,0.859375
Peyton Manning,0.348314606741573,0.797752808988764,1.0,0.975609756097561,0.9759036144578314,1.0,1.0,1.0,1.0,0,0.9893617021276596
Phil Simms,0.1692307692307692,0.4202898550724637,0.5774647887323944,0.3098591549295774,0.419753086419753,0.5714285714285714,0.8414634146341463,0.8823529411764706,0.921875,0,0.8705882352941177
Philip Rivers,0.2352941176470588,0.3448275862068966,0.6853932584269663,0.7659574468085106,0.9444444444444444,0.963855421686747,1.0,0.9625,0.8513513513513513,0,0.8428571428571429
Randall Cunningham,0.1707317073170731,0.3294117647058823,0.765625,0.8235294117647058,0.8536585365853658,0.9240506329113924,0.7631578947368421,0.8375,0.6708860759493671,0,0.8148148148148148
Rex Grossman,0.0963855421686747,0.3411764705882353,0.5632183908045977,0.7303370786516854,0.6595744680851063,0.6222222222222222,0.3493975903614458,0.4883720930232558,0.4625,1,
Rich Gannon,0.1015625,0.188235294117647,0.2439024390243902,0.5569620253164557,0.7105263157894737,0.9125,0.8734177215189873,0.3703703703703703,0.4318181818181818,0,0.5444444444444444
Richard Todd,0.0172413793103448,0.4126984126984127,0.676923076923077,0.7692307692307693,0.7536231884057971,0.8309859154929577,0.8309859154929577,0.925925925925926,0.7857142857142857,0,0.5365853658536586
Rick Mirer,0.1392405063291139,0.3950617283950617,0.6022727272727273,0.6777777777777778,0.5222222222222223,0.3370786516853932,0.2247191011235955,0.3444444444444444,0.3902439024390244,0,0.2048192771084337
Rob Johnson 2,0.034090909090909,0.0888888888888888,0.4888888888888889,0.5842696629213483,0.8876404494382022,0.8222222222222222,0.8292682926829268,0.7349397590361446,0.5903614457831325,1,
Robert Griffin Iii,0.2837837837837837,0.4571428571428571,0.6621621621621622,0.2876712328767123,0.2777777777777778,0.136986301369863,0.2941176470588235,0.3098591549295774,0.3380281690140845,1,
Rodney Peete,0.1341463414634146,0.5189873417721519,0.6973684210526315,0.7125,0.5316455696202531,0.5432098765432098,0.5227272727272727,0.6333333333333333,0.5888888888888889,0,0.6404494382022472
Ron Jaworski,0.173076923076923,0.4038461538461538,0.5517241379310345,0.7142857142857143,0.7384615384615385,0.8,0.927536231884058,0.9295774647887324,0.8450704225352113,0,0.8641975308641975
Ryan Fitzpatrick,0.1724137931034483,0.1910112359550561,0.1595744680851064,0.1777777777777777,0.3132530120481928,0.6395348837209303,0.725,0.7702702702702703,0.8142857142857143,0,0.8783783783783784
Sage Rosenfels,0.036144578313253,0.1927710843373494,0.388235294117647,0.632183908045977,0.6629213483146067,0.8297872340425532,0.7444444444444445,0.5180722891566265,0.1976744186046511,1,
Sam Bradford,0.2674418604651162,0.3375,0.5945945945945946,0.5714285714285714,0.5135135135135135,0.4383561643835616,0.5972222222222222,0.7534246575342466,0.6911764705882353,1,
Scott Hunter,0.3,0.6410256410256411,0.717948717948718,0.5961538461538461,0.1153846153846153,0.2241379310344827,0.6190476190476191,0.6153846153846154,0.4769230769230769,1,
Scott Mitchell,0.05,0.3291139240506329,0.5185185185185185,0.9204545454545454,0.9,0.9555555555555556,0.7078651685393258,0.4943820224719101,0.4,0,0.3292682926829268
Sean Salisbury,0.2109375,0.0352941176470588,0.0609756097560975,0.0253164556962025,0.0131578947368421,0.2125,0.3924050632911392,0.5555555555555556,0.3977272727272727,0,0.3222222222222222
Seneca Wallace,0.1494252873563218,0.348314606741573,0.6382978723404256,0.7666666666666667,0.7108433734939759,0.6744186046511628,0.6375,0.4324324324324324,0.3571428571428571,1,
